experiment,model,arm,dataset,root_service,n,normalized_attention_entropy,blank_attention_mass,top_10pct_evidence_precision,required_region_attention_mass,attn_M,attn_R,attn_L,attn_G,attn_ledger,focus_M,focus_R,focus_L,focus_G,focus_ledger
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2022,node-5,8,0.87624738,0.46207,0.67702321,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2022,node-6,7,0.8748966,0.46335173,0.67555745,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2022,paymentservice,1,0.88571294,0.46097943,0.66716427,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2022,productcatalogservice,4,0.87192837,0.4597456,0.66744278,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2022,productcatalogservice-0,3,0.87326151,0.45762377,0.65317187,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2022,productcatalogservice-1,3,0.87365431,0.46620797,0.63916503,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2022,productcatalogservice-2,2,0.87747905,0.44237957,0.70627749,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2022,productcatalogservice2-0,1,0.86902411,0.46117364,0.61872331,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2022,recommendationservice,4,0.87322061,0.46178047,0.66580682,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2022,recommendationservice-2,1,0.8758105,0.46237504,0.62349738,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2022,recommendationservice2-0,1,0.88045182,0.46584942,0.70376728,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2022,shippingservice,4,0.87623259,0.45547565,0.71445818,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2022,shippingservice-0,1,0.87758768,0.44563056,0.64528597,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2022,shippingservice-1,2,0.8703999,0.47100575,0.64399213,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2022,shippingservice2-0,1,0.88184342,0.43709617,0.74155545,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2025,adservice,14,0.87750209,0.47203084,0.65518553,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2025,cartservice,7,0.87574584,0.46888528,0.6187531,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2025,checkoutservice,17,0.87697851,0.46983497,0.64672444,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2025,currencyservice,4,0.8749245,0.47366246,0.6528545,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2025,emailservice,2,0.87470764,0.46665302,0.66399389,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2025,frontend,3,0.87814055,0.45969516,0.60086492,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2025,node-1,3,0.88010568,0.48633856,0.61749522,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2025,node-3,3,0.87829488,0.47697766,0.63940558,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2025,node-4,1,0.88192276,0.4742203,0.60169481,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2025,node-5,4,0.87852103,0.47352585,0.6474303,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2025,node-6,5,0.87644404,0.46538124,0.63193062,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2025,node-7,2,0.87680135,0.48112946,0.61905938,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2025,node-8,4,0.87725312,0.47079835,0.65740831,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2025,paymentservice,1,0.88204409,0.45314783,0.67729262,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2025,productcatalogservice,4,0.87846713,0.46773977,0.65226846,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2025,recommendationservice,1,0.87507529,0.4649702,0.69455649,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2025,shippingservice,6,0.87498134,0.47322328,0.62822269,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2025,tidb-tidb,2,0.87612405,0.47121921,0.63731761,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2025,tidb-tikv,10,0.87599262,0.47180536,0.64392579,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,re2_ob,checkoutservice,18,0.87095927,0.4512233,0.64339114,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,re2_ob,currencyservice,18,0.87347608,0.4596854,0.6391553,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,re2_ob,emailservice,18,0.8713776,0.45613951,0.64691657,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,re2_ob,productcatalogservice,18,0.87409854,0.45768382,0.64872264,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,re2_ob,recommendationservice,18,0.87239338,0.46356841,0.63546585,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,re2_tt,ts-auth-service,18,0.87125896,0.48009755,0.62331636,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,re2_tt,ts-order-service,18,0.87176062,0.47619934,0.63657069,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,re2_tt,ts-route-service,18,0.86695887,0.47730651,0.62040485,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,re2_tt,ts-train-service,18,0.86655261,0.46844889,0.61195101,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,re2_tt,ts-travel-service,18,0.86963273,0.47504204,0.61141185,1,,,,1,,,,,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aegislab,mysql,6,0.77279642,0.51617064,0.5,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aegislab,ts-assurance-service,5,0.77286744,0.50945274,0.54615385,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aegislab,ts-auth-service,4,0.77654937,0.5191471,0.54807692,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aegislab,ts-basic-service,19,0.77247014,0.51639613,0.50607287,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aegislab,ts-config-service,6,0.77614427,0.51260172,0.55128205,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aegislab,ts-consign-service,2,0.7750517,0.50292211,0.55769231,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aegislab,ts-contacts-service,2,0.77862831,0.50525108,0.5,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aegislab,ts-food-service,3,0.77693642,0.52659899,0.5,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aegislab,ts-inside-payment-service,2,0.76415656,0.49930485,0.53846154,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aegislab,ts-order-other-service,4,0.77893182,0.51836661,0.52884615,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aegislab,ts-order-service,5,0.78355238,0.51585306,0.52307692,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aegislab,ts-preserve-service,5,0.7858923,0.5238313,0.53076923,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aegislab,ts-price-service,2,0.7680825,0.5146279,0.53846154,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aegislab,ts-route-plan-service,6,0.77731106,0.51585919,0.53205128,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aegislab,ts-route-service,4,0.78001396,0.52688756,0.5,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aegislab,ts-seat-service,6,0.77572594,0.51303977,0.5,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aegislab,ts-security-service,1,0.76941206,0.51358233,0.57692308,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aegislab,ts-station-food-service,1,0.77038237,0.49421717,0.46153846,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aegislab,ts-station-service,1,0.76385297,0.50025096,0.5,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aegislab,ts-train-service,2,0.78994618,0.52328675,0.5,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aegislab,ts-travel-plan-service,3,0.76841063,0.51625712,0.52564103,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aegislab,ts-travel-service,3,0.77241744,0.50785099,0.55128205,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aegislab,ts-travel2-service,2,0.76596096,0.52523768,0.48076923,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aegislab,ts-user-service,1,0.77805365,0.51435374,0.5,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aegislab,ts-verification-code-service,1,0.77257973,0.50496946,0.53846154,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,adservice,2,0.78347181,0.53688796,0.51923077,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,adservice-0,1,0.77190896,0.45965609,0.61538462,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,adservice-1,3,0.78925325,0.51476204,0.52564103,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,adservice2-0,1,0.77068483,0.45023759,0.57692308,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,cartservice,5,0.78445031,0.5150341,0.54615385,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,cartservice-0,2,0.78176678,0.52503154,0.53846154,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,cartservice2-0,1,0.7724422,0.47117503,0.61538462,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,checkoutservice,4,0.78219029,0.49631959,0.56730769,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,checkoutservice-0,2,0.79478909,0.53732012,0.51923077,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,checkoutservice-1,2,0.7655988,0.4574009,0.63461538,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,currencyservice,2,0.78330421,0.51974425,0.51923077,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,currencyservice-0,1,0.78411671,0.52990095,0.53846154,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,currencyservice-1,2,0.76535157,0.45775945,0.65384615,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,currencyservice-2,2,0.78377872,0.51127847,0.57692308,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,emailservice,4,0.78509442,0.51915464,0.54807692,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,emailservice-1,2,0.79008636,0.52340078,0.53846154,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,frontend,3,0.79130814,0.54652806,0.48717949,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,frontend-0,1,0.81004454,0.57858796,0.46153846,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,frontend-1,1,0.77554317,0.4604456,0.53846154,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,frontend-2,1,0.79114895,0.52377777,0.53846154,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,frontend2-0,1,0.77426046,0.49258067,0.53846154,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,node-1,3,0.76324925,0.45564117,0.56410256,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,node-2,3,0.77707263,0.47835864,0.58974359,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,node-3,4,0.78627429,0.51908392,0.54807692,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,node-4,4,0.77966105,0.48540526,0.55769231,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,node-5,8,0.77923911,0.48742366,0.57211538,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,node-6,7,0.78278879,0.50271352,0.56043956,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,paymentservice,1,0.79896225,0.54250586,0.5,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,productcatalogservice,4,0.77237781,0.47499149,0.57692308,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,productcatalogservice-0,3,0.78625935,0.51282668,0.53846154,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,productcatalogservice-1,3,0.77705812,0.50320143,0.6025641,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,productcatalogservice-2,2,0.772902,0.45928525,0.63461538,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,productcatalogservice2-0,1,0.78039774,0.5319473,0.53846154,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,recommendationservice,4,0.77736144,0.48829704,0.57692308,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,recommendationservice-2,1,0.79939839,0.56907762,0.46153846,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,recommendationservice2-0,1,0.79055582,0.52918731,0.53846154,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,shippingservice,4,0.78864699,0.51161609,0.53846154,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,shippingservice-0,1,0.78841089,0.52293851,0.57692308,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,shippingservice-1,2,0.79050394,0.52885199,0.53846154,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,shippingservice2-0,1,0.7660093,0.48032802,0.5,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,adservice,14,0.79557138,0.54152955,0.52472527,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,cartservice,7,0.79025551,0.51657787,0.54945055,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,checkoutservice,17,0.79104427,0.51659894,0.53846154,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,currencyservice,4,0.79980693,0.53828471,0.51923077,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,emailservice,2,0.76501437,0.47302677,0.53846154,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,frontend,3,0.80443834,0.55296459,0.51282051,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,node-1,3,0.78130011,0.5037365,0.51282051,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,node-3,3,0.78659239,0.50077985,0.55128205,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,node-4,1,0.76310543,0.45660752,0.5,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,node-5,4,0.77176507,0.47047705,0.57692308,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,node-6,5,0.77970723,0.47690864,0.54615385,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,node-7,2,0.77134717,0.46674845,0.59615385,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,node-8,4,0.77028782,0.459176,0.56730769,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,paymentservice,1,0.77804523,0.46527777,0.57692308,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,productcatalogservice,4,0.78117577,0.49439804,0.56730769,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,recommendationservice,1,0.77345986,0.47869168,0.53846154,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,shippingservice,6,0.78873195,0.51870827,0.53205128,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,tidb-tidb,2,0.78892104,0.53559337,0.51923077,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,tidb-tikv,10,0.7839963,0.49641471,0.55384615,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,re2_ob,checkoutservice,18,0.77825272,0.50116338,0.54059829,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,re2_ob,currencyservice,18,0.78084808,0.50633399,0.54059829,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,re2_ob,emailservice,18,0.77506683,0.49156741,0.55128205,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,re2_ob,productcatalogservice,18,0.7819064,0.51100464,0.53418803,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,re2_ob,recommendationservice,18,0.77576308,0.49093337,0.58547009,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,re2_tt,ts-auth-service,18,0.80182559,0.57181215,0.48931624,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,re2_tt,ts-order-service,18,0.80195933,0.57424144,0.47649573,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,re2_tt,ts-route-service,18,0.80229291,0.57113202,0.48717949,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,re2_tt,ts-train-service,18,0.79822117,0.56216636,0.50641026,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,re2_tt,ts-travel-service,18,0.79868763,0.5612244,0.51068376,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,mysql,6,0.83911597,0.4414882,0.67331158,1,,,0.42126258,0.57873742,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,ts-assurance-service,5,0.84106834,0.43788382,0.67410604,1,,,0.41484993,0.58515007,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,ts-auth-service,4,0.84702708,0.43526209,0.69508998,1,,,0.4241995,0.5758005,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,ts-basic-service,19,0.84435541,0.44434979,0.65946825,1,,,0.42045,0.57955,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,ts-config-service,6,0.84387578,0.44157815,0.66527824,1,,,0.40885884,0.59114116,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,ts-consign-service,2,0.8499627,0.44645189,0.65940856,1,,,0.40617348,0.59382652,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,ts-contacts-service,2,0.84539486,0.43206647,0.66986531,1,,,0.39301273,0.60698727,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,ts-food-service,3,0.84729895,0.44278758,0.6953871,1,,,0.41911741,0.58088259,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,ts-inside-payment-service,2,0.84324648,0.41922511,0.69692846,1,,,0.41023568,0.58976432,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,ts-order-other-service,4,0.8456315,0.44347804,0.68513826,1,,,0.42290797,0.57709203,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,ts-order-service,5,0.84344748,0.43611323,0.67191164,1,,,0.40715765,0.59284235,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,ts-preserve-service,5,0.84790168,0.44018041,0.68199429,1,,,0.41692135,0.58307865,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,ts-price-service,2,0.84639552,0.42821291,0.66206824,1,,,0.41821572,0.58178428,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,ts-route-plan-service,6,0.84530117,0.43684206,0.67761106,1,,,0.41394381,0.58605619,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,ts-route-service,4,0.84392339,0.43807825,0.66835301,1,,,0.41686303,0.58313697,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,ts-seat-service,6,0.84141285,0.43937449,0.66869927,1,,,0.41853675,0.58146325,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,ts-security-service,1,0.84105622,0.42981815,0.6921605,1,,,0.41379645,0.58620355,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,ts-station-food-service,1,0.84168395,0.43078339,0.66403829,1,,,0.41939703,0.58060297,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,ts-station-service,1,0.83233044,0.42451403,0.61602932,1,,,0.41754386,0.58245614,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,ts-train-service,2,0.84865129,0.44933242,0.67807299,1,,,0.42870981,0.57129019,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,ts-travel-plan-service,3,0.8472189,0.45384438,0.66648745,1,,,0.42076415,0.57923585,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,ts-travel-service,3,0.84462953,0.44839003,0.6382482,1,,,0.4181867,0.5818133,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,ts-travel2-service,2,0.84039993,0.4407066,0.66678306,1,,,0.42623019,0.57376981,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,ts-user-service,1,0.85202396,0.4414731,0.72210779,1,,,0.42927008,0.57072992,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,ts-verification-code-service,1,0.84632656,0.4329369,0.69036038,1,,,0.40805542,0.59194458,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2022,adservice,2,0.85610047,0.45654217,0.63721872,1,,,0.40816163,0.59183837,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2022,adservice-0,1,0.84665,0.41618985,0.68417183,1,,,0.42237316,0.57762684,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2022,adservice-1,3,0.84790617,0.43449807,0.65416181,1,,,0.40609505,0.59390495,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2022,adservice2-0,1,0.85470105,0.41988755,0.68784465,1,,,0.41360727,0.58639273,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2022,cartservice,5,0.84968967,0.43449166,0.69340713,1,,,0.41123768,0.58876232,,,,1,1,
