experiment,model,arm,dataset,fault_type,n,ac1,ac3,ac5,mrr,unknown_ids
direct_rca,qwen3.8-27b,V,aegislab,NetworkBandwidth,2,0.5,1,1,0.75,0
direct_rca,qwen3.8-27b,V,aegislab,NetworkCorrupt,2,0,0,0,0,0
direct_rca,qwen3.8-27b,V,aegislab,NetworkDelay,1,1,1,1,1,0
direct_rca,qwen3.8-27b,V,aegislab,NetworkLoss,3,0,0.33333333,0.33333333,0.11111111,0
direct_rca,qwen3.8-27b,V,aegislab,NetworkPartition,6,0.16666667,0.33333333,0.33333333,0.22222222,0
direct_rca,qwen3.8-27b,V,aegislab,PodFailure,1,0,1,1,0.5,0
direct_rca,qwen3.8-27b,V,aegislab,PodKill,1,1,1,1,1,0
direct_rca,qwen3.8-27b,V,aiops2022,k8s容器cpu负载,9,0.22222222,0.44444444,0.55555556,0.33703704,0
direct_rca,qwen3.8-27b,V,aiops2022,k8s容器内存负载,8,0.125,0.25,0.25,0.1875,1
direct_rca,qwen3.8-27b,V,aiops2022,k8s容器写io负载,4,0,0.75,0.75,0.375,0
direct_rca,qwen3.8-27b,V,aiops2022,k8s容器网络丢包,9,0.11111111,0.11111111,0.44444444,0.18333333,0
direct_rca,qwen3.8-27b,V,aiops2022,k8s容器网络延迟,10,0,0.4,0.4,0.16666667,0
direct_rca,qwen3.8-27b,V,aiops2022,k8s容器网络资源包损坏,10,0.2,0.5,0.7,0.37833333,0
direct_rca,qwen3.8-27b,V,aiops2022,k8s容器网络资源包重复发送,7,0,0.14285714,0.14285714,0.071428571,0
direct_rca,qwen3.8-27b,V,aiops2022,k8s容器读io负载,9,0.11111111,0.44444444,0.77777778,0.35555556,0
direct_rca,qwen3.8-27b,V,aiops2022,k8s容器进程中止,5,0,0.4,0.6,0.21666667,0
direct_rca,qwen3.8-27b,V,aiops2022,node 内存消耗,5,0,0.2,0.2,0.066666667,0
direct_rca,qwen3.8-27b,V,aiops2022,node 磁盘写IO消耗,6,0.33333333,0.5,0.5,0.41666667,2
direct_rca,qwen3.8-27b,V,aiops2022,node 磁盘空间消耗,5,0.4,0.8,0.8,0.56666667,1
direct_rca,qwen3.8-27b,V,aiops2022,node 磁盘读IO消耗,5,0,0.2,0.2,0.1,0
direct_rca,qwen3.8-27b,V,aiops2022,node节点CPU故障,5,0,0.6,0.6,0.23333333,0
direct_rca,qwen3.8-27b,V,aiops2022,node节点CPU爬升,3,0,0,0,0,0
direct_rca,qwen3.8-27b,V,aiops2025,code error,1,0,0,1,0.25,0
direct_rca,qwen3.8-27b,V,aiops2025,cpu stress,8,0.125,0.125,0.125,0.125,0
direct_rca,qwen3.8-27b,V,aiops2025,dns error,5,0,0,0,0,1
direct_rca,qwen3.8-27b,V,aiops2025,io fault,5,0.4,0.6,0.8,0.51666667,0
direct_rca,qwen3.8-27b,V,aiops2025,jvm cpu,3,0,0,0.33333333,0.083333333,0
direct_rca,qwen3.8-27b,V,aiops2025,jvm exception,3,0.66666667,0.66666667,0.66666667,0.66666667,0
direct_rca,qwen3.8-27b,V,aiops2025,jvm gc,2,0,0,0.5,0.125,0
direct_rca,qwen3.8-27b,V,aiops2025,jvm latency,5,0,0,0,0,0
direct_rca,qwen3.8-27b,V,aiops2025,memory stress,6,0,0.16666667,0.33333333,0.097222222,0
direct_rca,qwen3.8-27b,V,aiops2025,network corrupt,6,0.5,0.66666667,0.66666667,0.58333333,0
direct_rca,qwen3.8-27b,V,aiops2025,network delay,7,0.28571429,0.71428571,0.71428571,0.42857143,1
direct_rca,qwen3.8-27b,V,aiops2025,network loss,5,0.2,0.4,1,0.44,0
direct_rca,qwen3.8-27b,V,aiops2025,node cpu stress,6,0,0.33333333,0.5,0.20833333,0
direct_rca,qwen3.8-27b,V,aiops2025,node disk fill,4,0.75,0.75,0.75,0.75,0
direct_rca,qwen3.8-27b,V,aiops2025,node memory stress,12,0.16666667,0.33333333,0.33333333,0.23611111,2
direct_rca,qwen3.8-27b,V,aiops2025,pod failure,10,0,0.1,0.1,0.05,0
direct_rca,qwen3.8-27b,V,aiops2025,pod kill,2,0,0.5,0.5,0.16666667,0
direct_rca,qwen3.8-27b,V,aiops2025,target port misconfig,3,0,0,0.33333333,0.083333333,0
direct_rca,qwen3.8-27b,V,re2_ob,cpu,15,0.4,0.8,1,0.63222222,1
direct_rca,qwen3.8-27b,V,re2_ob,delay,15,0.33333333,0.6,0.73333333,0.48888889,0
direct_rca,qwen3.8-27b,V,re2_ob,disk,15,0.4,0.73333333,0.93333333,0.60222222,0
direct_rca,qwen3.8-27b,V,re2_ob,loss,15,0.066666667,0.73333333,0.93333333,0.40222222,0
direct_rca,qwen3.8-27b,V,re2_ob,mem,15,0.46666667,0.73333333,0.8,0.61333333,0
direct_rca,qwen3.8-27b,V,re2_ob,socket,15,0.4,0.66666667,0.86666667,0.58,0
direct_rca,qwen3.8-27b,V,re2_tt,cpu,15,0.4,0.6,0.8,0.52111111,0
direct_rca,qwen3.8-27b,V,re2_tt,delay,15,0.26666667,0.53333333,0.6,0.40222222,0
direct_rca,qwen3.8-27b,V,re2_tt,disk,15,0.2,0.73333333,0.8,0.46111111,0
direct_rca,qwen3.8-27b,V,re2_tt,loss,15,0.066666667,0.33333333,0.46666667,0.18555556,0
direct_rca,qwen3.8-27b,V,re2_tt,mem,15,0.53333333,0.66666667,0.73333333,0.59444444,0
direct_rca,qwen3.8-27b,V,re2_tt,socket,15,0.4,0.6,0.93333333,0.57222222,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,ContainerKill,6,0.66666667,0.66666667,0.66666667,0.66666667,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,HTTPRequestAbort,6,0.5,0.5,0.5,0.5,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,HTTPRequestDelay,7,0.14285714,0.28571429,0.28571429,0.19047619,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,HTTPRequestReplaceMethod,15,0.2,0.2,0.2,0.2,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,HTTPRequestReplacePath,1,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,HTTPResponseAbort,3,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,HTTPResponseDelay,7,0.28571429,0.42857143,0.42857143,0.33333333,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,HTTPResponseReplaceBody,2,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,HTTPResponseReplaceCode,13,0.61538462,0.61538462,0.61538462,0.61538462,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,JVMException,3,0.66666667,0.66666667,0.66666667,0.66666667,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,JVMLatency,1,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,JVMMemoryStress,14,0.78571429,0.78571429,0.78571429,0.78571429,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,JVMReturn,2,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,NetworkBandwidth,2,0.5,0.5,0.5,0.5,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,NetworkCorrupt,2,0.5,0.5,0.5,0.5,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,NetworkDelay,1,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,NetworkLoss,3,0.33333333,0.33333333,0.33333333,0.33333333,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,NetworkPartition,6,0.5,0.5,0.5,0.5,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,PodFailure,1,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,PodKill,1,1,1,1,1,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,k8s容器cpu负载,9,0.44444444,0.44444444,0.44444444,0.44444444,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,k8s容器内存负载,8,0.125,0.125,0.125,0.125,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,k8s容器写io负载,4,0.5,0.5,0.5,0.5,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,k8s容器网络丢包,9,0.11111111,0.11111111,0.11111111,0.11111111,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,k8s容器网络延迟,10,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,k8s容器网络资源包损坏,10,0.4,0.4,0.4,0.4,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,k8s容器网络资源包重复发送,7,0.14285714,0.14285714,0.14285714,0.14285714,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,k8s容器读io负载,9,0.33333333,0.33333333,0.33333333,0.33333333,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,k8s容器进程中止,5,0.6,0.6,0.6,0.6,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,node 内存消耗,5,0.2,0.2,0.2,0.2,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,node 磁盘写IO消耗,6,0.33333333,0.33333333,0.33333333,0.33333333,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,node 磁盘空间消耗,5,0.4,0.4,0.4,0.4,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,node 磁盘读IO消耗,5,0.2,0.2,0.2,0.2,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,node节点CPU故障,5,0.2,0.2,0.2,0.2,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,node节点CPU爬升,3,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,code error,1,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,cpu stress,8,0.125,0.125,0.125,0.125,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,dns error,5,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,io fault,5,0.2,0.2,0.2,0.2,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,jvm cpu,3,0.33333333,0.33333333,0.33333333,0.33333333,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,jvm exception,3,0.66666667,0.66666667,0.66666667,0.66666667,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,jvm gc,2,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,jvm latency,5,0,0.2,0.2,0.1,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,memory stress,6,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,network corrupt,6,0.66666667,0.83333333,0.83333333,0.72222222,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,network delay,7,0.14285714,0.14285714,0.14285714,0.14285714,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,network loss,5,0.2,0.2,0.4,0.24,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,node cpu stress,6,0.16666667,0.16666667,0.16666667,0.16666667,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,node disk fill,4,0.5,0.5,0.5,0.5,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,node memory stress,12,0.16666667,0.16666667,0.16666667,0.16666667,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,pod failure,10,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,pod kill,2,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,target port misconfig,3,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,re2_ob,cpu,15,0.93333333,0.93333333,0.93333333,0.93333333,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,re2_ob,delay,15,0.6,0.6,0.6,0.6,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,re2_ob,disk,15,0.86666667,0.93333333,0.93333333,0.9,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,re2_ob,loss,15,0.53333333,0.6,0.6,0.56666667,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,re2_ob,mem,15,1,1,1,1,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,re2_ob,socket,15,0.86666667,0.93333333,0.93333333,0.9,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,re2_tt,cpu,15,0.6,0.66666667,0.66666667,0.63333333,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,re2_tt,delay,15,0.13333333,0.2,0.2,0.15555556,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,re2_tt,disk,15,0.86666667,0.86666667,0.86666667,0.86666667,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,re2_tt,loss,15,0.13333333,0.13333333,0.13333333,0.13333333,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,re2_tt,mem,15,1,1,1,1,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,re2_tt,socket,15,0.46666667,0.53333333,0.53333333,0.48888889,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,ContainerKill,6,0.5,0.5,0.5,0.5,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,HTTPRequestAbort,6,0.66666667,0.66666667,0.66666667,0.66666667,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,HTTPRequestDelay,7,0.14285714,0.28571429,0.28571429,0.21428571,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,HTTPRequestReplaceMethod,15,0.33333333,0.33333333,0.33333333,0.33333333,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,HTTPRequestReplacePath,1,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,HTTPResponseAbort,3,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,HTTPResponseDelay,7,0.42857143,0.42857143,0.42857143,0.42857143,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,HTTPResponseReplaceBody,2,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,HTTPResponseReplaceCode,13,0.46153846,0.53846154,0.53846154,0.48717949,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,JVMException,3,0.33333333,0.66666667,0.66666667,0.44444444,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,JVMLatency,1,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,JVMMemoryStress,14,0.5,0.57142857,0.57142857,0.53571429,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,JVMReturn,2,1,1,1,1,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,NetworkBandwidth,2,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,NetworkCorrupt,2,0,0.5,0.5,0.16666667,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,NetworkDelay,1,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,NetworkLoss,3,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,NetworkPartition,6,0.66666667,0.66666667,0.66666667,0.66666667,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,PodFailure,1,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,PodKill,1,1,1,1,1,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,k8s容器cpu负载,9,0.55555556,0.55555556,0.55555556,0.55555556,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,k8s容器内存负载,8,0.375,0.375,0.375,0.375,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,k8s容器写io负载,4,0.5,0.5,0.5,0.5,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,k8s容器网络丢包,9,0.11111111,0.22222222,0.22222222,0.16666667,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,k8s容器网络延迟,10,0.3,0.3,0.4,0.32,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,k8s容器网络资源包损坏,10,0.4,0.5,0.6,0.45333333,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,k8s容器网络资源包重复发送,7,0.14285714,0.28571429,0.28571429,0.21428571,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,k8s容器读io负载,9,0.33333333,0.33333333,0.33333333,0.33333333,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,k8s容器进程中止,5,0.4,0.4,0.4,0.4,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,node 内存消耗,5,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,node 磁盘写IO消耗,6,0.16666667,0.33333333,0.33333333,0.25,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,node 磁盘空间消耗,5,0.4,0.4,0.4,0.4,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,node 磁盘读IO消耗,5,0.2,0.2,0.2,0.2,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,node节点CPU故障,5,0.2,0.4,0.4,0.3,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,node节点CPU爬升,3,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,code error,1,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,cpu stress,8,0.125,0.125,0.125,0.125,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,dns error,5,0.2,0.2,0.2,0.2,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,io fault,5,0.2,0.2,0.2,0.2,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,jvm cpu,3,0.33333333,0.33333333,0.33333333,0.33333333,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,jvm exception,3,0.66666667,0.66666667,0.66666667,0.66666667,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,jvm gc,2,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,jvm latency,5,0.2,0.2,0.2,0.2,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,memory stress,6,0.16666667,0.16666667,0.16666667,0.16666667,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,network corrupt,6,0.33333333,0.5,0.5,0.38888889,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,network delay,7,0.14285714,0.42857143,0.42857143,0.26190476,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,network loss,5,0.8,0.8,0.8,0.8,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,node cpu stress,6,0.16666667,0.16666667,0.16666667,0.16666667,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,node disk fill,4,0.25,0.25,0.25,0.25,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,node memory stress,12,0.083333333,0.083333333,0.083333333,0.083333333,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,pod failure,10,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,pod kill,2,0,0.5,0.5,0.16666667,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,target port misconfig,3,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,re2_ob,cpu,15,0.86666667,0.86666667,0.86666667,0.86666667,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,re2_ob,delay,15,0.33333333,0.46666667,0.46666667,0.4,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,re2_ob,disk,15,0.8,0.8,0.8,0.8,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,re2_ob,loss,15,0.66666667,0.66666667,0.66666667,0.66666667,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,re2_ob,mem,15,0.93333333,0.93333333,0.93333333,0.93333333,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,re2_ob,socket,15,0.93333333,0.93333333,0.93333333,0.93333333,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,re2_tt,cpu,15,0.6,0.66666667,0.66666667,0.63333333,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,re2_tt,delay,15,0.066666667,0.13333333,0.2,0.10222222,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,re2_tt,disk,15,0.8,0.8,0.86666667,0.81666667,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,re2_tt,loss,15,0.066666667,0.066666667,0.066666667,0.066666667,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,re2_tt,mem,15,0.86666667,0.86666667,0.86666667,0.86666667,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,re2_tt,socket,15,0.53333333,0.6,0.6,0.56666667,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,ContainerKill,6,0.83333333,0.83333333,0.83333333,0.83333333,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,HTTPRequestAbort,6,0.5,0.5,0.5,0.5,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,HTTPRequestDelay,7,0.28571429,0.28571429,0.28571429,0.28571429,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,HTTPRequestReplaceMethod,15,0.46666667,0.46666667,0.46666667,0.46666667,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,HTTPRequestReplacePath,1,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,HTTPResponseAbort,3,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,HTTPResponseDelay,7,0.28571429,0.28571429,0.28571429,0.28571429,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,HTTPResponseReplaceBody,2,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,HTTPResponseReplaceCode,13,0.38461538,0.38461538,0.38461538,0.38461538,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,JVMException,3,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,JVMLatency,1,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,JVMMemoryStress,14,0.78571429,0.78571429,0.78571429,0.78571429,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,JVMReturn,2,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,NetworkBandwidth,2,0.5,0.5,0.5,0.5,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,NetworkCorrupt,2,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,NetworkDelay,1,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,NetworkLoss,3,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,NetworkPartition,6,0.33333333,0.33333333,0.33333333,0.33333333,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,PodFailure,1,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,PodKill,1,1,1,1,1,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,k8s容器cpu负载,9,0.33333333,0.33333333,0.33333333,0.33333333,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,k8s容器内存负载,8,0.125,0.125,0.125,0.125,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,k8s容器写io负载,4,0.25,0.25,0.25,0.25,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,k8s容器网络丢包,9,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,k8s容器网络延迟,10,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,k8s容器网络资源包损坏,10,0.2,0.2,0.2,0.2,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,k8s容器网络资源包重复发送,7,0.14285714,0.14285714,0.14285714,0.14285714,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,k8s容器读io负载,9,0.44444444,0.44444444,0.44444444,0.44444444,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,k8s容器进程中止,5,0.6,0.6,0.6,0.6,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,node 内存消耗,5,0.2,0.2,0.2,0.2,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,node 磁盘写IO消耗,6,0.16666667,0.16666667,0.16666667,0.16666667,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,node 磁盘空间消耗,5,0.2,0.4,0.4,0.26666667,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,node 磁盘读IO消耗,5,0.2,0.2,0.2,0.2,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,node节点CPU故障,5,0.2,0.2,0.2,0.2,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,node节点CPU爬升,3,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2025,code error,1,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2025,cpu stress,8,0.125,0.125,0.125,0.125,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2025,dns error,5,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2025,io fault,5,0.2,0.2,0.4,0.24,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2025,jvm cpu,3,0.33333333,0.66666667,0.66666667,0.5,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2025,jvm exception,3,0.66666667,0.66666667,0.66666667,0.66666667,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2025,jvm gc,2,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2025,jvm latency,5,0.2,0.2,0.2,0.2,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2025,memory stress,6,0,0,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2025,network corrupt,6,0.66666667,0.66666667,0.66666667,0.66666667,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2025,network delay,7,0,0,0,0,0
