experiment,model,arm,dataset,fault_type,n,normalized_attention_entropy,blank_attention_mass,top_10pct_evidence_precision,required_region_attention_mass,attn_M,attn_R,attn_L,attn_G,attn_ledger,focus_M,focus_R,focus_L,focus_G,focus_ledger
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2025,io fault,5,0.82454935,0.28767282,0.87233362,1,0.90146742,0.098532581,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2025,jvm cpu,3,0.81749547,0.2728325,0.8381682,1,0.90167126,0.09832874,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2025,jvm exception,3,0.80536273,0.29021304,0.85079432,1,0.89693238,0.10306762,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2025,jvm gc,2,0.81565032,0.2731542,0.84876763,1,0.90140166,0.098598342,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2025,jvm latency,5,0.8190591,0.26975137,0.89562743,1,0.90785215,0.092147854,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2025,memory stress,6,0.82264741,0.27869886,0.88710481,1,0.90940779,0.090592206,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2025,network corrupt,6,0.8174801,0.28291455,0.82412052,1,0.8816649,0.1183351,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2025,network delay,7,0.81576625,0.28498311,0.83243262,1,0.89484824,0.10515176,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2025,network loss,5,0.81919853,0.28707105,0.85376839,1,0.90533499,0.094665006,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2025,node cpu stress,6,0.82101185,0.28278112,0.86208032,1,0.8963828,0.1036172,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2025,node disk fill,4,0.81872417,0.27541124,0.86192585,1,0.91066843,0.089331573,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2025,node memory stress,12,0.81851274,0.28629175,0.85587418,1,0.88684799,0.11315201,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2025,pod failure,10,0.81152352,0.28165288,0.83087582,1,0.89499955,0.10500045,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2025,pod kill,2,0.80553083,0.27888501,0.85443594,1,0.87743941,0.12256059,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2025,target port misconfig,3,0.80962514,0.2828197,0.85472179,1,0.90374,0.096260004,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,re2_ob,cpu,15,0.81986213,0.27118508,0.86326706,1,0.90385946,0.096140539,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,re2_ob,delay,15,0.81314515,0.2770374,0.85188763,1,0.90548378,0.094516216,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,re2_ob,disk,15,0.8205568,0.27119196,0.85313407,1,0.90729475,0.092705251,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,re2_ob,loss,15,0.81599251,0.28272555,0.84373641,1,0.89573633,0.10426367,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,re2_ob,mem,15,0.81486396,0.26939107,0.85361094,1,0.9015121,0.098487899,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,re2_ob,socket,15,0.82105288,0.27309569,0.87427476,1,0.89956537,0.10043463,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,re2_tt,cpu,15,0.81815027,0.28934024,0.86940732,1,0.88488219,0.11511781,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,re2_tt,delay,15,0.80885111,0.28187986,0.87046609,1,0.88081556,0.11918444,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,re2_tt,disk,15,0.81615965,0.2798342,0.84760515,1,0.88703691,0.11296309,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,re2_tt,loss,15,0.81089198,0.29437391,0.86998078,1,0.88323157,0.11676843,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,re2_tt,mem,15,0.81148527,0.29309339,0.85383435,1,0.86958521,0.13041479,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,re2_tt,socket,15,0.8136735,0.2906958,0.86552916,1,0.87958417,0.12041583,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,ContainerKill,6,0.80550479,0.28732095,0.86473311,1,0.62527022,0.068480383,,0.3062494,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,HTTPRequestAbort,6,0.80546086,0.29083347,0.85174606,1,0.64219377,0.071367226,,0.28643901,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,HTTPRequestDelay,7,0.80091523,0.30395343,0.83952684,1,0.61911849,0.080766223,,0.30011529,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,HTTPRequestReplaceMethod,15,0.80698708,0.29473683,0.86630168,1,0.64595574,0.07032718,,0.28371708,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,HTTPRequestReplacePath,1,0.79362283,0.32026492,0.83008756,1,0.66338744,0.075265199,,0.26134736,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,HTTPResponseAbort,3,0.80329778,0.30818568,0.83188871,1,0.64365156,0.077649458,,0.27869898,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,HTTPResponseDelay,7,0.79704119,0.29517116,0.8495695,1,0.62261534,0.072859274,,0.30452538,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,HTTPResponseReplaceBody,2,0.79740834,0.28486542,0.85431359,1,0.60248252,0.07491967,,0.32259781,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,HTTPResponseReplaceCode,13,0.80257117,0.29465787,0.84210336,1,0.62498989,0.079447945,,0.29556217,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,JVMException,3,0.79774953,0.28934611,0.88325098,1,0.65503956,0.064891308,,0.28006913,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,JVMLatency,1,0.80366769,0.30001631,0.84346192,1,0.62613321,0.076852044,,0.29701474,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,JVMMemoryStress,14,0.80407281,0.29334855,0.8477732,1,0.62826714,0.072914333,,0.29881852,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,JVMReturn,2,0.80551412,0.30907912,0.83177551,1,0.63219426,0.080353401,,0.28745234,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,NetworkBandwidth,2,0.80213551,0.30226263,0.83164588,1,0.61828972,0.088198179,,0.2935121,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,NetworkCorrupt,2,0.79946711,0.32444256,0.84967122,1,0.6428886,0.083570951,,0.27354044,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,NetworkDelay,1,0.79123916,0.28183726,0.85293393,1,0.61291948,0.080975077,,0.30610544,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,NetworkLoss,3,0.80215241,0.28522998,0.84449046,1,0.65052817,0.066310748,,0.28316108,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,NetworkPartition,6,0.80029494,0.30652791,0.84129073,1,0.64463864,0.080572362,,0.27478899,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,PodFailure,1,0.8028629,0.29565745,0.87877239,1,0.62734299,0.079730517,,0.29292649,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,PodKill,1,0.80108239,0.30564834,0.82718311,1,0.63413801,0.085152481,,0.28070951,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,k8s容器cpu负载,9,0.81328955,0.29499028,0.86523416,1,0.65841099,0.073947128,,0.26764188,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,k8s容器内存负载,8,0.80982018,0.29882852,0.83311414,1,0.65858645,0.077835428,,0.26357812,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,k8s容器写io负载,4,0.81573432,0.29250973,0.86272956,1,0.64776417,0.077809287,,0.27442655,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,k8s容器网络丢包,9,0.80590268,0.28896948,0.85618519,1,0.64294539,0.072592336,,0.28446227,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,k8s容器网络延迟,10,0.80599151,0.2995595,0.84364888,1,0.63842743,0.076320664,,0.28525191,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,k8s容器网络资源包损坏,10,0.80611944,0.28918293,0.8465893,1,0.64745087,0.071333217,,0.28121592,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,k8s容器网络资源包重复发送,7,0.82130589,0.30125196,0.84147272,1,0.6603485,0.077646042,,0.26200545,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,k8s容器读io负载,9,0.81358578,0.29568413,0.85688218,1,0.66320191,0.070695061,,0.26610303,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,k8s容器进程中止,5,0.81729868,0.28260295,0.84973174,1,0.65853394,0.071746814,,0.26971925,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,node 内存消耗,5,0.82375236,0.28849724,0.86670616,1,0.66285954,0.07835169,,0.25878877,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,node 磁盘写IO消耗,6,0.81595174,0.29061924,0.85914378,1,0.66839019,0.081397311,,0.2502125,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,node 磁盘空间消耗,5,0.81357749,0.29163632,0.86188546,1,0.66569295,0.082268756,,0.25203829,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,node 磁盘读IO消耗,5,0.81427566,0.29145909,0.8599641,1,0.67189577,0.074125521,,0.25397871,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,node节点CPU故障,5,0.81652594,0.29635073,0.8627603,1,0.66518331,0.082631899,,0.25218479,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,node节点CPU爬升,3,0.80587978,0.303151,0.83605185,1,0.67532954,0.072572984,,0.25209748,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,code error,1,0.83054605,0.27416625,0.85977766,1,0.66908552,0.070857583,,0.2600569,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,cpu stress,8,0.81799245,0.29415669,0.83947807,1,0.66953536,0.073731405,,0.25673324,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,dns error,5,0.81527961,0.30016901,0.8271938,1,0.6552353,0.070345682,,0.27441902,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,io fault,5,0.82847582,0.30306599,0.82695147,1,0.66572873,0.078351649,,0.25591962,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,jvm cpu,3,0.81717497,0.29822544,0.82083783,1,0.65055047,0.071480077,,0.27796945,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,jvm exception,3,0.81394524,0.31990748,0.83035774,1,0.64637866,0.08522537,,0.26839597,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,jvm gc,2,0.81662533,0.29187217,0.83682242,1,0.66577647,0.071102357,,0.26312118,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,jvm latency,5,0.81586474,0.29918124,0.83252014,1,0.66729632,0.07297892,,0.25972476,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,memory stress,6,0.82359192,0.29821766,0.84858952,1,0.66926862,0.07084515,,0.25988623,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,network corrupt,6,0.81891799,0.29971946,0.82020689,1,0.62911164,0.076609622,,0.29427874,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,network delay,7,0.81734714,0.3010209,0.82069735,1,0.66385876,0.081627822,,0.25451342,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,network loss,5,0.81223502,0.30146752,0.82313872,1,0.66736387,0.068725064,,0.26391106,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,node cpu stress,6,0.82143906,0.3022693,0.83685951,1,0.65854805,0.080598453,,0.26085349,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,node disk fill,4,0.81841031,0.29141464,0.83658095,1,0.6798086,0.073525769,,0.24666563,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,node memory stress,12,0.82028274,0.3070167,0.82914434,1,0.65912131,0.078053121,,0.26282556,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,pod failure,10,0.81069686,0.2959829,0.82415537,1,0.66300666,0.070689256,,0.26630409,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,pod kill,2,0.81136538,0.28317117,0.83499276,1,0.66618233,0.075182311,,0.25863536,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,target port misconfig,3,0.82013017,0.28412044,0.84050951,1,0.68478753,0.072899042,,0.24231343,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,re2_ob,cpu,15,0.81384378,0.28425153,0.8416904,1,0.63290309,0.066231064,,0.30086585,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,re2_ob,delay,15,0.81176587,0.28744185,0.83018655,1,0.63548272,0.068045519,,0.29647176,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,re2_ob,disk,15,0.81544217,0.28005255,0.8431446,1,0.64403732,0.063478627,,0.29248405,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,re2_ob,loss,15,0.81589463,0.29185508,0.83286126,1,0.63394549,0.070048619,,0.29600589,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,re2_ob,mem,15,0.81669692,0.28357996,0.82565965,1,0.63209183,0.074123105,,0.29378506,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,re2_ob,socket,15,0.81680179,0.28335052,0.85353789,1,0.62872298,0.063597946,,0.30767908,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,re2_tt,cpu,15,0.81202021,0.30099371,0.83996616,1,0.63007003,0.087173294,,0.28275668,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,re2_tt,delay,15,0.80594401,0.29428746,0.83927142,1,0.61833083,0.090252918,,0.29141625,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,re2_tt,disk,15,0.81716761,0.30106966,0.81718727,1,0.63871071,0.09056003,,0.27072926,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,re2_tt,loss,15,0.81173662,0.30617612,0.82653818,1,0.63799805,0.091508237,,0.27049372,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,re2_tt,mem,15,0.819798,0.30615438,0.82740876,1,0.61668804,0.097828848,,0.28548311,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,re2_tt,socket,15,0.81524168,0.30654099,0.82087214,1,0.63329058,0.099040218,,0.2676692,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aegislab,ContainerKill,6,0.8039266,0.28945941,0.84901906,1,0.82485072,0.101086,0.074063283,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aegislab,HTTPRequestAbort,6,0.80371783,0.30461627,0.83337654,1,0.82593407,0.10348274,0.070583192,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aegislab,HTTPRequestDelay,7,0.80387263,0.30617383,0.8337709,1,0.82415379,0.0988633,0.07698291,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aegislab,HTTPRequestReplaceMethod,15,0.80249191,0.30940445,0.83744055,1,0.81920161,0.10200121,0.078797186,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aegislab,HTTPRequestReplacePath,1,0.77627599,0.32345037,0.80722632,1,0.81007982,0.11291396,0.077006225,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aegislab,HTTPResponseAbort,3,0.80562498,0.31472826,0.79791472,1,0.82089359,0.10341279,0.075693626,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aegislab,HTTPResponseDelay,7,0.79603691,0.31055457,0.82640255,1,0.81342107,0.10423996,0.08233897,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aegislab,HTTPResponseReplaceBody,2,0.81005372,0.29087173,0.8276799,1,0.8424848,0.087558481,0.069956715,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aegislab,HTTPResponseReplaceCode,13,0.80730709,0.30279885,0.84424308,1,0.81669378,0.10513863,0.078167594,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aegislab,JVMException,3,0.80453381,0.30426353,0.84494431,1,0.82625245,0.092781233,0.080966317,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aegislab,JVMLatency,1,0.80081196,0.31549322,0.82814165,1,0.83917584,0.090861932,0.069962232,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aegislab,JVMMemoryStress,14,0.80688309,0.29056739,0.85325043,1,0.83897694,0.090079959,0.070943101,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aegislab,JVMReturn,2,0.80767273,0.30393181,0.86012043,1,0.81204691,0.11048582,0.077467278,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aegislab,NetworkBandwidth,2,0.80845413,0.3124403,0.81563713,1,0.81767597,0.10971085,0.072613185,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aegislab,NetworkCorrupt,2,0.80256412,0.32639068,0.84294036,1,0.80560118,0.11431474,0.080084075,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aegislab,NetworkDelay,1,0.78672971,0.28955358,0.83498288,1,0.80912956,0.10830853,0.082561902,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aegislab,NetworkLoss,3,0.79460999,0.30001005,0.84610664,1,0.83383886,0.097281852,0.068879283,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aegislab,NetworkPartition,6,0.79484724,0.31978945,0.82218135,1,0.81252285,0.10095177,0.086525378,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aegislab,PodFailure,1,0.8170709,0.29558339,0.85728076,1,0.83782415,0.088941671,0.073234175,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aegislab,PodKill,1,0.78813566,0.32225725,0.79168464,1,0.83396154,0.087891708,0.078146755,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aiops2022,k8s容器cpu负载,9,0.80412402,0.2996443,0.84431582,1,0.83501302,0.091453998,0.073532979,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aiops2022,k8s容器内存负载,8,0.80756953,0.29974976,0.84540697,1,0.82910599,0.095265424,0.075628583,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aiops2022,k8s容器写io负载,4,0.81554732,0.30063856,0.87055476,1,0.84432942,0.084717044,0.070953531,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aiops2022,k8s容器网络丢包,9,0.80180673,0.30040857,0.84018767,1,0.82288711,0.096058016,0.081054875,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aiops2022,k8s容器网络延迟,10,0.81209508,0.30192963,0.84487381,1,0.82982713,0.095134664,0.075038203,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aiops2022,k8s容器网络资源包损坏,10,0.81176592,0.28982792,0.85709171,1,0.82875956,0.092827965,0.078412479,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aiops2022,k8s容器网络资源包重复发送,7,0.81634827,0.30180472,0.8544077,1,0.8310247,0.088504678,0.080470618,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aiops2022,k8s容器读io负载,9,0.80972684,0.30019495,0.86111377,1,0.82493099,0.098253521,0.076815491,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aiops2022,k8s容器进程中止,5,0.81589558,0.30136644,0.84132123,1,0.81880939,0.100811,0.080379612,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aiops2022,node 内存消耗,5,0.80973689,0.28973719,0.86443861,1,0.8435347,0.081582436,0.074882863,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aiops2022,node 磁盘写IO消耗,6,0.81009241,0.29456648,0.86290539,1,0.83684793,0.090294887,0.072857179,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aiops2022,node 磁盘空间消耗,5,0.81698908,0.29115355,0.87191946,1,0.8443604,0.081735646,0.073903951,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aiops2022,node 磁盘读IO消耗,5,0.81433971,0.29429292,0.84995049,1,0.83235588,0.085919009,0.081725108,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aiops2022,node节点CPU故障,5,0.80771104,0.30086077,0.8436628,1,0.82495311,0.090452088,0.084594804,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aiops2022,node节点CPU爬升,3,0.80631484,0.30281991,0.83709237,1,0.8194528,0.092371892,0.088175306,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aiops2025,code error,1,0.82982407,0.32402773,0.80335076,1,0.81681977,0.092851609,0.090328622,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aiops2025,cpu stress,8,0.8091139,0.30132075,0.83628943,1,0.81605526,0.0964663,0.087478439,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aiops2025,dns error,5,0.8096239,0.29760443,0.8220634,1,0.83775742,0.083842439,0.078400142,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aiops2025,io fault,5,0.81923275,0.30017596,0.84231546,1,0.82124314,0.096526853,0.082230006,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aiops2025,jvm cpu,3,0.80150605,0.31232037,0.80862293,1,0.82760334,0.089915944,0.082480712,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aiops2025,jvm exception,3,0.80205984,0.31951345,0.82860887,1,0.8256029,0.10071815,0.073678956,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aiops2025,jvm gc,2,0.81973618,0.30105873,0.83027107,1,0.81918793,0.094975795,0.085836279,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aiops2025,jvm latency,5,0.81190681,0.30289616,0.84399328,1,0.83165442,0.087556843,0.080788739,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aiops2025,memory stress,6,0.81282258,0.31157074,0.83615158,1,0.81123526,0.09796092,0.090803824,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aiops2025,network corrupt,6,0.81688221,0.30107608,0.81209361,1,0.81917945,0.099302528,0.081518023,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aiops2025,network delay,7,0.81200719,0.29550913,0.82000773,1,0.83752813,0.085482844,0.076989028,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aiops2025,network loss,5,0.81552197,0.30519886,0.82671519,1,0.84150286,0.088777321,0.069719822,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aiops2025,node cpu stress,6,0.80781797,0.29894375,0.84156668,1,0.82623772,0.086685931,0.087076346,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aiops2025,node disk fill,4,0.81724839,0.29988952,0.83395116,1,0.83772662,0.085942223,0.07633116,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aiops2025,node memory stress,12,0.81335651,0.29986883,0.84271327,1,0.82433287,0.092847459,0.08281967,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aiops2025,pod failure,10,0.8107037,0.29766044,0.81361895,1,0.8238103,0.098138331,0.078051369,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aiops2025,pod kill,2,0.81351048,0.28988063,0.83572682,1,0.81942017,0.10396929,0.076610546,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aiops2025,target port misconfig,3,0.80523027,0.30434701,0.82396505,1,0.81211137,0.1018224,0.086066222,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,re2_ob,cpu,15,0.81358826,0.28475332,0.84496667,1,0.83644212,0.084358738,0.079199145,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,re2_ob,delay,15,0.80928461,0.29654889,0.83224073,1,0.83093396,0.084044012,0.085022027,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,re2_ob,disk,15,0.81464731,0.28821923,0.84105906,1,0.83528724,0.086004992,0.078707771,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,re2_ob,loss,15,0.81590421,0.30646179,0.8138545,1,0.82633807,0.095153608,0.078508321,,,1,1,1,,
