experiment,model,arm,dataset_scope,n,mean_text_tokens,sum_text_tokens,mean_image_tokens,sum_image_tokens,mean_input_tokens,sum_input_tokens,mean_output_tokens,sum_output_tokens,mean_total_tokens,sum_total_tokens,mean_model_calls,sum_model_calls,mean_incremental_total_tokens,mean_amortized_total_tokens,mean_amortized_model_calls
legacy_q9,qwen3.8-27b,P,all_469,469,706.37953,331292,20563.932,9644484,21270.311,9975776,345.54797,162062,21615.859,10137838,1,469,,,
legacy_q9,qwen3.8-27b,T,all_469,469,18714.113,8776919,0,0,18714.113,8776919,345.9403,162246,19060.053,8939165,1,469,,,
legacy_q9,qwen3.8-27b,V,all_469,469,706.37953,331292,2093.7463,981967,2800.1258,1313259,346.42217,162472,3146.548,1475731,1,469,,,
legacy_q9,qwen3.8-27b,H,headline_289,289,17241.99,4982935,2094.7578,605385,19336.747,5588320,345.79239,99934,19682.54,5688254,1,289,,,
legacy_q9,qwen3.8-27b,P,headline_289,289,707.21799,204386,19410.394,5609604,20117.612,5813990,345.43945,99832,20463.052,5913822,1,289,,,
legacy_q9,qwen3.8-27b,T,headline_289,289,17241.99,4982935,0,0,17241.99,4982935,345.74394,99920,17587.734,5082855,1,289,,,
legacy_q9,qwen3.8-27b,V,headline_289,289,707.21799,204386,2094.7578,605385,2801.9758,809771,346.03806,100005,3148.0138,909776,1,289,,,
legacy_q9,qwen3.8-27b,H,re2_ob,90,21245.867,1912128,2097.5667,188781,23343.433,2100909,348.03333,31323,23691.467,2132232,1,90,,,
legacy_q9,qwen3.8-27b,P,re2_ob,90,704.77778,63430,22416,2017440,23120.778,2080870,347.4,31266,23468.178,2112136,1,90,,,
legacy_q9,qwen3.8-27b,T,re2_ob,90,21245.867,1912128,0,0,21245.867,1912128,348.05556,31325,21593.922,1943453,1,90,,,
legacy_q9,qwen3.8-27b,V,re2_ob,90,704.77778,63430,2097.5667,188781,2802.3444,252211,348.77778,31390,3151.1222,283601,1,90,,,
legacy_q9,qwen3.8-27b,H,re2_tt,90,20909.511,1881856,2086.6778,187801,22996.189,2069657,344.58889,31013,23340.778,2100670,1,90,,,
legacy_q9,qwen3.8-27b,P,re2_tt,90,705.28889,63476,22416,2017440,23121.289,2080916,344.04444,30964,23465.333,2111880,1,90,,,
legacy_q9,qwen3.8-27b,T,re2_tt,90,20909.511,1881856,0,0,20909.511,1881856,344.45556,31001,21253.967,1912857,1,90,,,
legacy_q9,qwen3.8-27b,V,re2_tt,90,705.28889,63476,2086.6778,187801,2791.9667,251277,345.3,31077,3137.2667,282354,1,90,,,
matched_rca,gemma-4-26b-a4b,F,aegislab,96,18551.156,1780911,0,0,18551.156,1780911,413.08333,39656,18964.24,1820567,2,192,,,
matched_rca,gemma-4-26b-a4b,H,aegislab,96,17863.573,1714903,1086.5,104304,18950.073,1819207,401.33333,38528,19351.406,1857735,2,192,,,
matched_rca,gemma-4-26b-a4b,P,aegislab,96,5055.5104,485329,8050.5938,772857,13106.104,1258186,417.875,40116,13523.979,1298302,2,192,,,
matched_rca,gemma-4-26b-a4b,R,aegislab,96,6699.4792,643150,1086.5,104304,7785.9792,747454,399.66667,38368,8185.6458,785822,2,192,,,
matched_rca,gemma-4-26b-a4b,T,aegislab,96,17871.594,1715673,0,0,17871.594,1715673,401.53125,38547,18273.125,1754220,2,192,,,
matched_rca,gemma-4-26b-a4b,V,aegislab,96,5373.4688,515853,1086.5,104304,6459.9688,620157,400.55208,38453,6860.5208,658610,2,192,,,
matched_rca,gemma-4-26b-a4b,F,aiops2022,100,16813.51,1681351,0,0,16813.51,1681351,419.93,41993,17233.44,1723344,2,200,,,
matched_rca,gemma-4-26b-a4b,H,aiops2022,100,16191.26,1619126,1085,108500,17276.26,1727626,409.51,40951,17685.77,1768577,2,200,,,
matched_rca,gemma-4-26b-a4b,P,aiops2022,100,4549.97,454997,7598.13,759813,12148.1,1214810,447.73,44773,12595.83,1259583,2,200,,,
