experiment,model,comparison,dimension,value,repair_n,break_n,n,delta,p,cohen_dz,improve,degrade,tie
direct_rca,qwen3.6-27b,V - T,root_service,ts-security-service,0,0,1,-0.33333333,1,-inf,0,1,0
direct_rca,qwen3.6-27b,V - T,root_service,ts-station-food-service,0,0,1,-0.33333333,1,-inf,0,1,0
direct_rca,qwen3.6-27b,V - T,root_service,ts-station-service,0,0,1,0,1,0,0,0,1
direct_rca,qwen3.6-27b,V - T,root_service,ts-train-service,1,0,2,0.33333333,1,0.70710678,1,0,1
direct_rca,qwen3.6-27b,V - T,root_service,ts-travel-plan-service,0,0,3,0,1,0,0,0,3
direct_rca,qwen3.6-27b,V - T,root_service,ts-travel-service,1,0,3,0.26666667,1,0.57735027,1,0,2
direct_rca,qwen3.6-27b,V - T,root_service,ts-travel2-service,1,0,2,0.25,1,0.70710678,1,0,1
direct_rca,qwen3.6-27b,V - T,root_service,ts-user-service,0,0,1,0,1,0,0,0,1
direct_rca,qwen3.6-27b,V - T,root_service,ts-verification-code-service,0,0,1,-0.5,1,-inf,0,1,0
direct_rca,qwen3.6-27b,H - T,dataset,aegislab,1,7,96,-0.067361111,0.0064691602,-0.2748544,9,24,63
direct_rca,qwen3.6-27b,H - T,dataset,aiops2022,3,9,100,-0.049166667,0.033100831,-0.17901384,8,19,73
direct_rca,qwen3.6-27b,H - T,dataset,aiops2025,5,5,93,0.0068100358,0.5188569,0.027808522,12,9,72
direct_rca,qwen3.6-27b,H - T,fault_type,ContainerKill,0,0,6,-0.083333333,1,-0.40824829,0,1,5
direct_rca,qwen3.6-27b,H - T,fault_type,HTTPRequestAbort,0,0,6,0.044444444,0.8125,0.20908335,3,2,1
direct_rca,qwen3.6-27b,H - T,fault_type,HTTPRequestDelay,0,2,7,-0.28571429,0.5,-0.58554004,0,2,5
direct_rca,qwen3.6-27b,H - T,fault_type,HTTPRequestReplaceMethod,0,2,15,-0.064444444,0.20520683,-0.26683745,1,4,10
direct_rca,qwen3.6-27b,H - T,fault_type,HTTPRequestReplacePath,0,0,1,-0.25,1,-inf,0,1,0
direct_rca,qwen3.6-27b,H - T,fault_type,HTTPResponseAbort,0,0,3,0,1,0,0,0,3
direct_rca,qwen3.6-27b,H - T,fault_type,HTTPResponseDelay,0,0,7,-0.066666667,0.5,-0.5547002,0,2,5
direct_rca,qwen3.6-27b,H - T,fault_type,HTTPResponseReplaceBody,0,0,2,0,1,0,0,0,2
direct_rca,qwen3.6-27b,H - T,fault_type,HTTPResponseReplaceCode,0,2,13,-0.082051282,0.46875,-0.3951207,3,4,6
direct_rca,qwen3.6-27b,H - T,fault_type,JVMException,0,0,3,0.055555556,1,0.57735027,1,0,2
direct_rca,qwen3.6-27b,H - T,fault_type,JVMLatency,0,0,1,-0.16666667,1,-inf,0,1,0
direct_rca,qwen3.6-27b,H - T,fault_type,JVMMemoryStress,0,0,14,-0.032142857,0.083872721,-0.47211633,0,3,11
direct_rca,qwen3.6-27b,H - T,fault_type,JVMReturn,0,0,2,0,1,0,0,0,2
direct_rca,qwen3.6-27b,H - T,fault_type,NetworkBandwidth,0,0,2,0,1,0,0,0,2
direct_rca,qwen3.6-27b,H - T,fault_type,NetworkCorrupt,0,0,2,0,1,0,0,0,2
direct_rca,qwen3.6-27b,H - T,fault_type,NetworkDelay,0,0,1,0,1,0,0,0,1
direct_rca,qwen3.6-27b,H - T,fault_type,NetworkLoss,0,0,3,-0.094444444,0.5,-0.94010215,0,2,1
direct_rca,qwen3.6-27b,H - T,fault_type,NetworkPartition,1,0,6,0.041666667,1,0.1040313,1,1,4
direct_rca,qwen3.6-27b,H - T,fault_type,PodFailure,0,1,1,-1,1,-inf,0,1,0
direct_rca,qwen3.6-27b,H - T,fault_type,PodKill,0,0,1,0,1,0,0,0,1
direct_rca,qwen3.6-27b,H - T,fault_type,code error,0,0,1,0,1,0,0,0,1
direct_rca,qwen3.6-27b,H - T,fault_type,cpu stress,0,1,8,-0.125,1,-0.35355339,0,1,7
direct_rca,qwen3.6-27b,H - T,fault_type,dns error,0,0,5,0.04,1,0.4472136,1,0,4
direct_rca,qwen3.6-27b,H - T,fault_type,io fault,1,0,5,0.09,1,0.39093502,1,1,3
direct_rca,qwen3.6-27b,H - T,fault_type,jvm cpu,1,0,3,0.22222222,1,0.57735027,1,0,2
direct_rca,qwen3.6-27b,H - T,fault_type,jvm exception,0,0,3,-0.066666667,1,-0.57735027,0,1,2
direct_rca,qwen3.6-27b,H - T,fault_type,jvm gc,1,0,2,0.33333333,1,0.70710678,1,0,1
direct_rca,qwen3.6-27b,H - T,fault_type,jvm latency,0,1,5,-0.2,1,-0.4472136,0,1,4
direct_rca,qwen3.6-27b,H - T,fault_type,k8s容器cpu负载,0,2,9,-0.12962963,0.5,-0.49746834,0,2,7
direct_rca,qwen3.6-27b,H - T,fault_type,k8s容器内存负载,0,1,8,-0.03125,1,-0.092169114,1,1,6
direct_rca,qwen3.6-27b,H - T,fault_type,k8s容器写io负载,0,1,4,-0.125,1,-0.5,0,1,3
direct_rca,qwen3.6-27b,H - T,fault_type,k8s容器网络丢包,1,0,9,0.033333333,1,0.17817416,1,1,7
direct_rca,qwen3.6-27b,H - T,fault_type,k8s容器网络延迟,0,0,10,0.01,0.625,0.068307383,3,1,6
direct_rca,qwen3.6-27b,H - T,fault_type,k8s容器网络资源包损坏,2,0,10,0.155,0.75,0.34074851,2,2,6
direct_rca,qwen3.6-27b,H - T,fault_type,k8s容器网络资源包重复发送,0,0,7,-0.05952381,0.5,-0.56980288,0,2,5
direct_rca,qwen3.6-27b,H - T,fault_type,k8s容器读io负载,0,2,9,-0.24444444,0.125,-0.69062636,0,4,5
direct_rca,qwen3.6-27b,H - T,fault_type,k8s容器进程中止,0,2,5,-0.36666667,0.25,-0.88354126,0,3,2
direct_rca,qwen3.6-27b,H - T,fault_type,memory stress,0,0,6,0.016666667,1,0.1040313,1,1,4
direct_rca,qwen3.6-27b,H - T,fault_type,network corrupt,0,0,6,0.041666667,1,0.40824829,1,0,5
direct_rca,qwen3.6-27b,H - T,fault_type,network delay,0,1,7,-0.071428571,1,-0.26482045,1,1,5
direct_rca,qwen3.6-27b,H - T,fault_type,network loss,1,0,5,0.1,1,0.4472136,1,0,4
direct_rca,qwen3.6-27b,H - T,fault_type,node cpu stress,0,0,6,0.083333333,1,0.40824829,1,0,5
direct_rca,qwen3.6-27b,H - T,fault_type,node disk fill,1,0,4,0.16666667,1,0.5,1,0,3
direct_rca,qwen3.6-27b,H - T,fault_type,node memory stress,0,1,12,-0.058333333,0.5,-0.38758607,0,2,10
direct_rca,qwen3.6-27b,H - T,fault_type,node 内存消耗,0,0,5,0,1,0,0,0,5
direct_rca,qwen3.6-27b,H - T,fault_type,node 磁盘写IO消耗,0,0,6,0,1,0,0,0,6
direct_rca,qwen3.6-27b,H - T,fault_type,node 磁盘空间消耗,0,0,5,0,1,0,0,0,5
direct_rca,qwen3.6-27b,H - T,fault_type,node 磁盘读IO消耗,0,1,5,-0.1,1,-0.4472136,0,1,4
direct_rca,qwen3.6-27b,H - T,fault_type,node节点CPU故障,0,0,5,0,1,0,1,1,3
direct_rca,qwen3.6-27b,H - T,fault_type,node节点CPU爬升,0,0,3,0,1,0,0,0,3
direct_rca,qwen3.6-27b,H - T,fault_type,pod failure,0,0,10,0.033333333,1,0.31622777,1,0,9
direct_rca,qwen3.6-27b,H - T,fault_type,pod kill,0,1,2,-0.15,1,-0.30304576,1,1,0
direct_rca,qwen3.6-27b,H - T,fault_type,target port misconfig,0,0,3,0,1,0,0,0,3
direct_rca,qwen3.6-27b,H - T,root_service,adservice,2,1,16,0.011458333,0.70284608,0.031949828,3,2,11
direct_rca,qwen3.6-27b,H - T,root_service,adservice-0,0,1,1,-0.5,1,-inf,0,1,0
direct_rca,qwen3.6-27b,H - T,root_service,adservice-1,0,0,3,-0.066666667,1,-0.57735027,0,1,2
direct_rca,qwen3.6-27b,H - T,root_service,adservice2-0,0,0,1,0,1,0,0,0,1
direct_rca,qwen3.6-27b,H - T,root_service,cartservice,1,1,12,0.044444444,0.875,0.12957889,2,2,8
direct_rca,qwen3.6-27b,H - T,root_service,cartservice-0,0,0,2,0.066666667,1,0.70710678,1,0,1
direct_rca,qwen3.6-27b,H - T,root_service,cartservice2-0,0,0,1,0,1,0,0,0,1
direct_rca,qwen3.6-27b,H - T,root_service,checkoutservice,2,0,21,0.092857143,0.014711138,0.55477034,6,0,15
direct_rca,qwen3.6-27b,H - T,root_service,checkoutservice-0,0,0,2,0,1,0,0,0,2
direct_rca,qwen3.6-27b,H - T,root_service,checkoutservice-1,0,1,2,-0.25,1,-0.70710678,0,1,1
direct_rca,qwen3.6-27b,H - T,root_service,currencyservice,0,0,6,-0.066666667,0.5,-0.64549722,0,2,4
direct_rca,qwen3.6-27b,H - T,root_service,currencyservice-0,0,0,1,0,1,0,0,0,1
direct_rca,qwen3.6-27b,H - T,root_service,currencyservice-1,0,0,2,0,1,0,0,0,2
direct_rca,qwen3.6-27b,H - T,root_service,currencyservice-2,0,2,2,-0.58333333,0.5,-4.9497475,0,2,0
direct_rca,qwen3.6-27b,H - T,root_service,emailservice,0,0,6,-0.097222222,0.5,-0.63583837,0,2,4
direct_rca,qwen3.6-27b,H - T,root_service,emailservice-1,0,0,2,-0.125,1,-0.70710678,0,1,1
direct_rca,qwen3.6-27b,H - T,root_service,frontend,0,1,6,-0.083333333,1,-0.40824829,0,1,5
direct_rca,qwen3.6-27b,H - T,root_service,frontend-0,1,0,1,1,1,inf,1,0,0
direct_rca,qwen3.6-27b,H - T,root_service,frontend-1,0,0,1,0,1,0,0,0,1
direct_rca,qwen3.6-27b,H - T,root_service,frontend-2,0,0,1,0,1,0,0,0,1
direct_rca,qwen3.6-27b,H - T,root_service,frontend2-0,0,1,1,-1,1,-inf,0,1,0
direct_rca,qwen3.6-27b,H - T,root_service,mysql,0,0,6,-0.013888889,1,-0.40824829,0,1,5
direct_rca,qwen3.6-27b,H - T,root_service,node-1,0,0,6,0,1,0,0,0,6
direct_rca,qwen3.6-27b,H - T,root_service,node-2,0,0,3,0,1,0,0,0,3
direct_rca,qwen3.6-27b,H - T,root_service,node-3,1,0,7,0.16666667,0.5,0.57735027,2,0,5
direct_rca,qwen3.6-27b,H - T,root_service,node-4,0,0,5,-0.05,1,-0.4472136,0,1,4
direct_rca,qwen3.6-27b,H - T,root_service,node-5,0,1,12,-0.041666667,1,-0.28867513,0,1,11
direct_rca,qwen3.6-27b,H - T,root_service,node-6,0,1,12,-0.020833333,1,-0.12464639,1,1,10
direct_rca,qwen3.6-27b,H - T,root_service,node-7,0,0,2,0,1,0,0,0,2
direct_rca,qwen3.6-27b,H - T,root_service,node-8,0,0,4,-0.05,1,-0.5,0,1,3
direct_rca,qwen3.6-27b,H - T,root_service,paymentservice,0,0,2,0,1,0,0,0,2
direct_rca,qwen3.6-27b,H - T,root_service,productcatalogservice,0,2,8,-0.20833333,0.5,-0.52621168,0,2,6
direct_rca,qwen3.6-27b,H - T,root_service,productcatalogservice-0,0,0,3,0,1,0,0,0,3
direct_rca,qwen3.6-27b,H - T,root_service,productcatalogservice-1,0,0,3,0,1,0,1,1,1
direct_rca,qwen3.6-27b,H - T,root_service,productcatalogservice-2,0,0,2,-0.16666667,1,-0.70710678,0,1,1
direct_rca,qwen3.6-27b,H - T,root_service,productcatalogservice2-0,0,1,1,-0.75,1,-inf,0,1,0
direct_rca,qwen3.6-27b,H - T,root_service,recommendationservice,0,1,5,-0.15,1,-0.30779351,1,1,3
direct_rca,qwen3.6-27b,H - T,root_service,recommendationservice-2,0,0,1,-0.2,1,-inf,0,1,0
direct_rca,qwen3.6-27b,H - T,root_service,recommendationservice2-0,0,0,1,0,1,0,0,0,1
direct_rca,qwen3.6-27b,H - T,root_service,shippingservice,0,0,10,0.03,1,0.31622777,1,0,9
direct_rca,qwen3.6-27b,H - T,root_service,shippingservice-0,0,0,1,0,1,0,0,0,1
direct_rca,qwen3.6-27b,H - T,root_service,shippingservice-1,0,0,2,0,1,0,0,0,2
direct_rca,qwen3.6-27b,H - T,root_service,shippingservice2-0,0,0,1,0,1,0,0,0,1
direct_rca,qwen3.6-27b,H - T,root_service,tidb-tidb,0,0,2,0,1,0,0,0,2
direct_rca,qwen3.6-27b,H - T,root_service,tidb-tikv,1,0,10,0.045,1,0.2801276,1,1,8
direct_rca,qwen3.6-27b,H - T,root_service,ts-assurance-service,0,2,5,-0.23333333,0.25,-0.92313266,0,3,2
direct_rca,qwen3.6-27b,H - T,root_service,ts-auth-service,0,0,4,0,1,0,0,0,4
direct_rca,qwen3.6-27b,H - T,root_service,ts-basic-service,0,0,19,-0.0087719298,0.31731051,-0.22941573,0,1,18
direct_rca,qwen3.6-27b,H - T,root_service,ts-config-service,0,1,6,-0.20833333,0.5,-0.52015649,0,2,4
direct_rca,qwen3.6-27b,H - T,root_service,ts-consign-service,0,0,2,-0.083333333,1,-0.70710678,0,1,1
direct_rca,qwen3.6-27b,H - T,root_service,ts-contacts-service,0,1,2,-0.16666667,1,-0.35355339,1,1,0
direct_rca,qwen3.6-27b,H - T,root_service,ts-food-service,0,0,3,0,1,0,0,0,3
direct_rca,qwen3.6-27b,H - T,root_service,ts-inside-payment-service,0,0,2,0,1,0,0,0,2
direct_rca,qwen3.6-27b,H - T,root_service,ts-order-other-service,0,0,4,-0.05,1,-0.5,0,1,3
direct_rca,qwen3.6-27b,H - T,root_service,ts-order-service,0,0,5,0.11,0.5,0.50207901,2,0,3
direct_rca,qwen3.6-27b,H - T,root_service,ts-preserve-service,1,0,5,-0.04,0.8125,-0.081541197,2,3,0
direct_rca,qwen3.6-27b,H - T,root_service,ts-price-service,0,1,2,-0.5,1,-0.70710678,0,1,1
direct_rca,qwen3.6-27b,H - T,root_service,ts-route-plan-service,0,1,6,-0.083333333,0.75,-0.34702146,1,2,3
direct_rca,qwen3.6-27b,H - T,root_service,ts-route-service,0,0,4,0.075,1,0.5,1,0,3
direct_rca,qwen3.6-27b,H - T,root_service,ts-seat-service,0,1,6,-0.25,0.125,-0.66317171,0,4,2
direct_rca,qwen3.6-27b,H - T,root_service,ts-security-service,0,0,1,0.16666667,1,inf,1,0,0
direct_rca,qwen3.6-27b,H - T,root_service,ts-station-food-service,0,0,1,-0.083333333,1,-inf,0,1,0
direct_rca,qwen3.6-27b,H - T,root_service,ts-station-service,0,0,1,0,1,0,0,0,1
direct_rca,qwen3.6-27b,H - T,root_service,ts-train-service,0,0,2,0.083333333,1,0.70710678,1,0,1
direct_rca,qwen3.6-27b,H - T,root_service,ts-travel-plan-service,0,0,3,0,1,0,0,0,3
direct_rca,qwen3.6-27b,H - T,root_service,ts-travel-service,0,0,3,-0.066666667,1,-0.57735027,0,1,2
direct_rca,qwen3.6-27b,H - T,root_service,ts-travel2-service,0,0,2,-0.15,1,-0.70710678,0,1,1
direct_rca,qwen3.6-27b,H - T,root_service,ts-user-service,0,0,1,0,1,0,0,0,1
direct_rca,qwen3.6-27b,H - T,root_service,ts-verification-code-service,0,0,1,-0.5,1,-inf,0,1,0
direct_rca,gemma-4-26b-a4b,R - T,dataset,aegislab,10,10,96,-0.034548611,0.47046354,-0.087140514,15,19,62
direct_rca,gemma-4-26b-a4b,R - T,dataset,aiops2022,5,17,100,-0.14483333,0.00048194202,-0.35757378,8,29,63
direct_rca,gemma-4-26b-a4b,R - T,dataset,aiops2025,8,7,93,-0.015412186,0.93549789,-0.043681773,15,15,63
direct_rca,gemma-4-26b-a4b,R - T,fault_type,ContainerKill,0,0,6,0.083333333,1,0.40824829,1,0,5
direct_rca,gemma-4-26b-a4b,R - T,fault_type,HTTPRequestAbort,1,0,6,0.027777778,1,0.0747853,1,1,4
direct_rca,gemma-4-26b-a4b,R - T,fault_type,HTTPRequestDelay,1,1,7,-0.047619048,1,-0.080582296,1,2,4
direct_rca,gemma-4-26b-a4b,R - T,fault_type,HTTPRequestReplaceMethod,1,1,15,-0.0055555556,0.97418557,-0.014959212,3,3,9
direct_rca,gemma-4-26b-a4b,R - T,fault_type,HTTPRequestReplacePath,0,1,1,-1,1,-inf,0,1,0
direct_rca,gemma-4-26b-a4b,R - T,fault_type,HTTPResponseAbort,0,0,3,0,1,0,0,0,3
direct_rca,gemma-4-26b-a4b,R - T,fault_type,HTTPResponseDelay,2,0,7,0.26190476,0.25,0.68350674,3,0,4
direct_rca,gemma-4-26b-a4b,R - T,fault_type,HTTPResponseReplaceBody,0,0,2,-0.25,1,-0.70710678,0,1,1
direct_rca,gemma-4-26b-a4b,R - T,fault_type,HTTPResponseReplaceCode,0,4,13,-0.30384615,0.03125,-0.7174509,0,6,7
direct_rca,gemma-4-26b-a4b,R - T,fault_type,JVMException,0,1,3,-0.22222222,1,-0.57735027,0,1,2
direct_rca,gemma-4-26b-a4b,R - T,fault_type,JVMLatency,0,0,1,0,1,0,0,0,1
direct_rca,gemma-4-26b-a4b,R - T,fault_type,JVMMemoryStress,2,0,14,0.092857143,0.08372067,0.48872924,3,0,11
direct_rca,gemma-4-26b-a4b,R - T,fault_type,JVMReturn,0,1,2,-0.33333333,1,-0.70710678,0,1,1
direct_rca,gemma-4-26b-a4b,R - T,fault_type,NetworkBandwidth,2,0,2,0.70833333,0.5,12.020815,2,0,0
direct_rca,gemma-4-26b-a4b,R - T,fault_type,NetworkCorrupt,0,0,2,0,1,0,0,0,2
direct_rca,gemma-4-26b-a4b,R - T,fault_type,NetworkDelay,0,0,1,0,1,0,0,0,1
direct_rca,gemma-4-26b-a4b,R - T,fault_type,NetworkLoss,0,0,3,-0.16666667,1,-0.57735027,0,1,2
direct_rca,gemma-4-26b-a4b,R - T,fault_type,NetworkPartition,1,1,6,-0.13888889,0.75,-0.27829361,1,2,3
direct_rca,gemma-4-26b-a4b,R - T,fault_type,PodFailure,0,0,1,0,1,0,0,0,1
direct_rca,gemma-4-26b-a4b,R - T,fault_type,PodKill,0,0,1,0,1,0,0,0,1
direct_rca,gemma-4-26b-a4b,R - T,fault_type,code error,0,0,1,0,1,0,0,0,1
direct_rca,gemma-4-26b-a4b,R - T,fault_type,cpu stress,0,0,8,-0.025,1,-0.35355339,0,1,7
direct_rca,gemma-4-26b-a4b,R - T,fault_type,dns error,0,0,5,0.05,1,0.4472136,1,0,4
direct_rca,gemma-4-26b-a4b,R - T,fault_type,io fault,1,1,5,-0.3,0.5,-0.52623481,1,3,1
direct_rca,gemma-4-26b-a4b,R - T,fault_type,jvm cpu,0,2,3,-0.66666667,0.5,-1.1547005,0,2,1
direct_rca,gemma-4-26b-a4b,R - T,fault_type,jvm exception,0,0,3,0.11111111,1,0.57735027,1,0,2
direct_rca,gemma-4-26b-a4b,R - T,fault_type,jvm gc,0,0,2,0.15,1,0.70710678,1,0,1
direct_rca,gemma-4-26b-a4b,R - T,fault_type,jvm latency,0,0,5,0,1,0,0,0,5
direct_rca,gemma-4-26b-a4b,R - T,fault_type,k8s容器cpu负载,0,0,9,-0.092592593,0.5,-0.49147319,0,2,7
direct_rca,gemma-4-26b-a4b,R - T,fault_type,k8s容器内存负载,1,2,8,-0.11458333,0.75,-0.21982421,1,2,5
direct_rca,gemma-4-26b-a4b,R - T,fault_type,k8s容器写io负载,0,2,4,-0.41666667,0.5,-0.83333333,0,2,2
direct_rca,gemma-4-26b-a4b,R - T,fault_type,k8s容器网络丢包,0,1,9,-0.12962963,0.25,-0.55777335,0,3,6
direct_rca,gemma-4-26b-a4b,R - T,fault_type,k8s容器网络延迟,0,1,10,-0.23333333,0.125,-0.67777209,0,4,6
direct_rca,gemma-4-26b-a4b,R - T,fault_type,k8s容器网络资源包损坏,2,1,10,0.11666667,0.625,0.21882124,3,1,6
direct_rca,gemma-4-26b-a4b,R - T,fault_type,k8s容器网络资源包重复发送,0,0,7,-0.023809524,1,-0.15877684,1,1,5
direct_rca,gemma-4-26b-a4b,R - T,fault_type,k8s容器读io负载,1,3,9,-0.30555556,0.1875,-0.54965657,1,4,4
direct_rca,gemma-4-26b-a4b,R - T,fault_type,k8s容器进程中止,0,2,5,-0.27333333,0.25,-0.90998836,0,3,2
direct_rca,gemma-4-26b-a4b,R - T,fault_type,memory stress,0,0,6,-0.11111111,0.5,-0.64549722,0,2,4
direct_rca,gemma-4-26b-a4b,R - T,fault_type,network corrupt,1,1,6,0.041666667,1,0.069404292,2,1,3
direct_rca,gemma-4-26b-a4b,R - T,fault_type,network delay,1,0,7,-0.023809524,1,-0.065140475,1,2,4
direct_rca,gemma-4-26b-a4b,R - T,fault_type,network loss,2,0,5,0.36,0.5,0.7228974,2,0,3
direct_rca,gemma-4-26b-a4b,R - T,fault_type,node cpu stress,2,0,6,0.16111111,0.5,0.47356802,2,1,3
direct_rca,gemma-4-26b-a4b,R - T,fault_type,node disk fill,0,2,4,-0.375,0.5,-0.78334945,0,2,2
direct_rca,gemma-4-26b-a4b,R - T,fault_type,node memory stress,1,1,12,0.0027777778,1,0.010750824,2,1,9
direct_rca,gemma-4-26b-a4b,R - T,fault_type,node 内存消耗,0,1,5,-0.2,1,-0.4472136,0,1,4
direct_rca,gemma-4-26b-a4b,R - T,fault_type,node 磁盘写IO消耗,0,3,6,-0.41666667,0.25,-0.84757938,0,3,3
direct_rca,gemma-4-26b-a4b,R - T,fault_type,node 磁盘空间消耗,1,1,5,-0.04,1,-0.062622429,1,1,3
direct_rca,gemma-4-26b-a4b,R - T,fault_type,node 磁盘读IO消耗,0,0,5,-0.1,1,-0.4472136,0,1,4
direct_rca,gemma-4-26b-a4b,R - T,fault_type,node节点CPU故障,0,0,5,-0.05,1,-0.18257419,1,1,3
direct_rca,gemma-4-26b-a4b,R - T,fault_type,node节点CPU爬升,0,0,3,0,1,0,0,0,3
direct_rca,gemma-4-26b-a4b,R - T,fault_type,pod failure,0,0,10,0.033333333,1,0.31622777,1,0,9
direct_rca,gemma-4-26b-a4b,R - T,fault_type,pod kill,0,0,2,0.16666667,1,0.70710678,1,0,1
direct_rca,gemma-4-26b-a4b,R - T,fault_type,target port misconfig,0,0,3,0,1,0,0,0,3
direct_rca,gemma-4-26b-a4b,R - T,root_service,adservice,0,3,16,-0.15833333,0.29358532,-0.38826752,2,4,10
direct_rca,gemma-4-26b-a4b,R - T,root_service,adservice-0,0,1,1,-1,1,-inf,0,1,0
direct_rca,gemma-4-26b-a4b,R - T,root_service,adservice-1,1,0,3,0.22222222,1,0.57735027,1,0,2
direct_rca,gemma-4-26b-a4b,R - T,root_service,adservice2-0,0,0,1,0,1,0,0,0,1
direct_rca,gemma-4-26b-a4b,R - T,root_service,cartservice,1,1,12,-0.013888889,1,-0.029992912,3,3,6
direct_rca,gemma-4-26b-a4b,R - T,root_service,cartservice-0,0,0,2,-0.25,1,-0.70710678,0,1,1
direct_rca,gemma-4-26b-a4b,R - T,root_service,cartservice2-0,0,0,1,0,1,0,0,0,1
direct_rca,gemma-4-26b-a4b,R - T,root_service,checkoutservice,3,1,21,0.068253968,0.44652632,0.17585842,5,3,13
direct_rca,gemma-4-26b-a4b,R - T,root_service,checkoutservice-0,0,0,2,0,1,0,0,0,2
direct_rca,gemma-4-26b-a4b,R - T,root_service,checkoutservice-1,0,1,2,-0.33333333,1,-0.70710678,0,1,1
direct_rca,gemma-4-26b-a4b,R - T,root_service,currencyservice,0,0,6,-0.097222222,0.5,-0.63583837,0,2,4
direct_rca,gemma-4-26b-a4b,R - T,root_service,currencyservice-0,0,0,1,0,1,0,0,0,1
direct_rca,gemma-4-26b-a4b,R - T,root_service,currencyservice-1,0,0,2,0,1,0,0,0,2
direct_rca,gemma-4-26b-a4b,R - T,root_service,currencyservice-2,0,1,2,-0.33333333,1,-0.70710678,0,1,1
direct_rca,gemma-4-26b-a4b,R - T,root_service,emailservice,0,0,6,-0.027777778,1,-0.40824829,0,1,5
direct_rca,gemma-4-26b-a4b,R - T,root_service,emailservice-1,0,1,2,-0.25,1,-0.23570226,1,1,0
direct_rca,gemma-4-26b-a4b,R - T,root_service,frontend,0,0,6,-0.055555556,1,-0.40824829,0,1,5
direct_rca,gemma-4-26b-a4b,R - T,root_service,frontend-0,1,0,1,1,1,inf,1,0,0
direct_rca,gemma-4-26b-a4b,R - T,root_service,frontend-1,1,0,1,0.75,1,inf,1,0,0
direct_rca,gemma-4-26b-a4b,R - T,root_service,frontend-2,0,0,1,0,1,0,0,0,1
direct_rca,gemma-4-26b-a4b,R - T,root_service,frontend2-0,0,1,1,-1,1,-inf,0,1,0
direct_rca,gemma-4-26b-a4b,R - T,root_service,mysql,3,1,6,0.069444444,0.8125,0.098644085,3,2,1
direct_rca,gemma-4-26b-a4b,R - T,root_service,node-1,0,0,6,-0.083333333,1,-0.40824829,0,1,5
direct_rca,gemma-4-26b-a4b,R - T,root_service,node-2,0,1,3,-0.33333333,1,-0.57735027,0,1,2
direct_rca,gemma-4-26b-a4b,R - T,root_service,node-3,2,1,7,0.023809524,1,0.04485613,2,1,4
direct_rca,gemma-4-26b-a4b,R - T,root_service,node-4,0,2,5,-0.28333333,0.5,-0.53893623,1,2,2
direct_rca,gemma-4-26b-a4b,R - T,root_service,node-5,1,1,12,-0.033333333,0.75,-0.085634884,1,2,9
direct_rca,gemma-4-26b-a4b,R - T,root_service,node-6,0,2,12,-0.15,0.25,-0.44145429,1,3,8
direct_rca,gemma-4-26b-a4b,R - T,root_service,node-7,1,0,2,0.25,1,0.70710678,1,0,1
direct_rca,gemma-4-26b-a4b,R - T,root_service,node-8,0,1,4,-0.125,1,-0.5,0,1,3
direct_rca,gemma-4-26b-a4b,R - T,root_service,paymentservice,0,0,2,0,1,0,0,0,2
direct_rca,gemma-4-26b-a4b,R - T,root_service,productcatalogservice,0,0,8,-0.125,0.5,-0.54006172,0,2,6
direct_rca,gemma-4-26b-a4b,R - T,root_service,productcatalogservice-0,0,0,3,0,1,0,0,0,3
direct_rca,gemma-4-26b-a4b,R - T,root_service,productcatalogservice-1,0,2,3,-0.66666667,0.5,-1.1547005,0,2,1
direct_rca,gemma-4-26b-a4b,R - T,root_service,productcatalogservice-2,0,1,2,-0.5,1,-0.70710678,0,1,1
direct_rca,gemma-4-26b-a4b,R - T,root_service,productcatalogservice2-0,0,1,1,-0.66666667,1,-inf,0,1,0
direct_rca,gemma-4-26b-a4b,R - T,root_service,recommendationservice,0,1,5,-0.1,1,-0.4472136,0,1,4
direct_rca,gemma-4-26b-a4b,R - T,root_service,recommendationservice-2,0,0,1,-0.33333333,1,-inf,0,1,0
direct_rca,gemma-4-26b-a4b,R - T,root_service,recommendationservice2-0,0,0,1,0,1,0,0,0,1
direct_rca,gemma-4-26b-a4b,R - T,root_service,shippingservice,1,0,10,0.03,0.875,0.12687107,2,2,6
direct_rca,gemma-4-26b-a4b,R - T,root_service,shippingservice-0,0,0,1,0,1,0,0,0,1
direct_rca,gemma-4-26b-a4b,R - T,root_service,shippingservice-1,0,0,2,0,1,0,0,0,2
direct_rca,gemma-4-26b-a4b,R - T,root_service,shippingservice2-0,0,0,1,0,1,0,0,0,1
direct_rca,gemma-4-26b-a4b,R - T,root_service,tidb-tidb,0,0,2,0,1,0,0,0,2
direct_rca,gemma-4-26b-a4b,R - T,root_service,tidb-tikv,1,1,10,-0.15,0.5,-0.36439935,1,3,6
direct_rca,gemma-4-26b-a4b,R - T,root_service,ts-assurance-service,1,2,5,-0.23333333,0.5,-0.3913119,1,2,2
direct_rca,gemma-4-26b-a4b,R - T,root_service,ts-auth-service,0,1,4,-0.25,1,-0.5,0,1,3
direct_rca,gemma-4-26b-a4b,R - T,root_service,ts-basic-service,1,1,19,-0.035087719,0.33231966,-0.11303645,1,3,15
direct_rca,gemma-4-26b-a4b,R - T,root_service,ts-config-service,0,2,6,-0.25,0.5,-0.40824829,1,2,3
