experiment,model,arm,dataset_scope,expected_n,missing_record_n,missing_record_rate,vllm_response_failure_n,vllm_response_failure_rate,input_context_overflow_n,input_context_overflow_rate,timeout_n,timeout_rate,infrastructure_other_n,infrastructure_other_rate,protocol_ineligible_n,protocol_ineligible_rate,output_truncation_n,output_truncation_rate,parse_failure_n,parse_failure_rate,none_n,none_rate,infrastructure_error_rate,model_output_error_rate,any_problem_rate
matched_rca,gemma-4-26b-a4b,T,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
matched_rca,gemma-4-26b-a4b,V,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
matched_rca,gemma-4-26b-a4b,F,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
matched_rca,gemma-4-26b-a4b,H,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
matched_rca,gemma-4-26b-a4b,P,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
matched_rca,gemma-4-26b-a4b,R,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
matched_rca,gemma-4-26b-a4b,T,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
matched_rca,gemma-4-26b-a4b,V,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
matched_rca,qwen3.6-27b,F,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
matched_rca,qwen3.6-27b,H,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
matched_rca,qwen3.6-27b,P,aegislab,96,0,0,0,0,55,0.57291667,0,0,0,0,0,0,0,0,0,0,41,0.42708333,0.57291667,0,0.57291667
matched_rca,qwen3.6-27b,R,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
matched_rca,qwen3.6-27b,T,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
matched_rca,qwen3.6-27b,V,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
matched_rca,qwen3.6-27b,F,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
matched_rca,qwen3.6-27b,H,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
matched_rca,qwen3.6-27b,P,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
matched_rca,qwen3.6-27b,R,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
matched_rca,qwen3.6-27b,T,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
matched_rca,qwen3.6-27b,V,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
matched_rca,qwen3.6-27b,F,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
matched_rca,qwen3.6-27b,H,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
matched_rca,qwen3.6-27b,P,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
matched_rca,qwen3.6-27b,R,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
matched_rca,qwen3.6-27b,T,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
matched_rca,qwen3.6-27b,V,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
matched_rca,qwen3.6-27b,F,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
matched_rca,qwen3.6-27b,H,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
matched_rca,qwen3.6-27b,P,all_469,469,0,0,0,0,55,0.11727079,0,0,0,0,0,0,0,0,0,0,414,0.88272921,0.11727079,0,0.11727079
matched_rca,qwen3.6-27b,R,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
matched_rca,qwen3.6-27b,T,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0021321962,468,0.9978678,0,0.0021321962,0.0021321962
matched_rca,qwen3.6-27b,V,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0021321962,468,0.9978678,0,0.0021321962,0.0021321962
matched_rca,qwen3.6-27b,F,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
matched_rca,qwen3.6-27b,H,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
matched_rca,qwen3.6-27b,P,headline_289,289,0,0,0,0,55,0.19031142,0,0,0,0,0,0,0,0,0,0,234,0.80968858,0.19031142,0,0.19031142
matched_rca,qwen3.6-27b,R,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
matched_rca,qwen3.6-27b,T,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
matched_rca,qwen3.6-27b,V,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
matched_rca,qwen3.6-27b,F,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
matched_rca,qwen3.6-27b,H,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
matched_rca,qwen3.6-27b,P,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
matched_rca,qwen3.6-27b,R,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
matched_rca,qwen3.6-27b,T,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.011111111,89,0.98888889,0,0.011111111,0.011111111
matched_rca,qwen3.6-27b,V,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
matched_rca,qwen3.6-27b,F,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
matched_rca,qwen3.6-27b,H,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
matched_rca,qwen3.6-27b,P,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
matched_rca,qwen3.6-27b,R,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
matched_rca,qwen3.6-27b,T,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
matched_rca,qwen3.6-27b,V,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.011111111,89,0.98888889,0,0.011111111,0.011111111
matched_rca,qwen3.8-27b,F,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
matched_rca,qwen3.8-27b,H,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
matched_rca,qwen3.8-27b,P,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.010416667,95,0.98958333,0,0.010416667,0.010416667
matched_rca,qwen3.8-27b,R,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
matched_rca,qwen3.8-27b,T,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
matched_rca,qwen3.8-27b,V,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
matched_rca,qwen3.8-27b,F,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
matched_rca,qwen3.8-27b,H,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,99,0.99,0,0.01,0.01
matched_rca,qwen3.8-27b,P,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.02,98,0.98,0,0.02,0.02
matched_rca,qwen3.8-27b,R,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
matched_rca,qwen3.8-27b,T,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
matched_rca,qwen3.8-27b,V,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
matched_rca,qwen3.8-27b,F,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
matched_rca,qwen3.8-27b,H,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
matched_rca,qwen3.8-27b,P,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
matched_rca,qwen3.8-27b,R,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
matched_rca,qwen3.8-27b,T,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
matched_rca,qwen3.8-27b,V,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.010752688,92,0.98924731,0,0.010752688,0.010752688
matched_rca,qwen3.8-27b,F,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
matched_rca,qwen3.8-27b,H,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0021321962,468,0.9978678,0,0.0021321962,0.0021321962
matched_rca,qwen3.8-27b,P,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0063965885,466,0.99360341,0,0.0063965885,0.0063965885
matched_rca,qwen3.8-27b,R,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0021321962,468,0.9978678,0,0.0021321962,0.0021321962
matched_rca,qwen3.8-27b,T,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0021321962,468,0.9978678,0,0.0021321962,0.0021321962
matched_rca,qwen3.8-27b,V,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0021321962,468,0.9978678,0,0.0021321962,0.0021321962
matched_rca,qwen3.8-27b,F,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
matched_rca,qwen3.8-27b,H,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0034602076,288,0.99653979,0,0.0034602076,0.0034602076
matched_rca,qwen3.8-27b,P,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.010380623,286,0.98961938,0,0.010380623,0.010380623
matched_rca,qwen3.8-27b,R,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
matched_rca,qwen3.8-27b,T,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
matched_rca,qwen3.8-27b,V,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0034602076,288,0.99653979,0,0.0034602076,0.0034602076
matched_rca,qwen3.8-27b,F,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
matched_rca,qwen3.8-27b,H,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
matched_rca,qwen3.8-27b,P,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
matched_rca,qwen3.8-27b,R,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.011111111,89,0.98888889,0,0.011111111,0.011111111
matched_rca,qwen3.8-27b,T,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
matched_rca,qwen3.8-27b,V,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
matched_rca,qwen3.8-27b,F,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
matched_rca,qwen3.8-27b,H,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
matched_rca,qwen3.8-27b,P,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
matched_rca,qwen3.8-27b,R,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
matched_rca,qwen3.8-27b,T,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.011111111,89,0.98888889,0,0.011111111,0.011111111
matched_rca,qwen3.8-27b,V,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,H,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lt-Gt,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0.010416667,1,0.010416667,95,0.98958333,0,0.010416667,0.010416667
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gt,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gv,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lt-Gt,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lt-Gv,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lv-Gt,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,2,0.020833333,2,0.020833333,94,0.97916667,0,0.020833333,0.020833333
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lv-Gv,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,2,0.020833333,2,0.020833333,94,0.97916667,0,0.020833333,0.020833333
typed_two_stage,gemma-4-26b-a4b,P,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,V,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0.010416667,1,0.010416667,95,0.98958333,0,0.010416667,0.010416667
typed_two_stage,gemma-4-26b-a4b,H,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lt-Gt,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gt,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gv,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lt-Gt,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lt-Gv,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lv-Gt,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lv-Gv,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,P,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,V,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,H,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lt-Gt,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.010752688,92,0.98924731,0,0.010752688,0.010752688
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gt,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gv,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,2,0.021505376,3,0.032258065,90,0.96774194,0,0.032258065,0.032258065
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lt-Gt,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lt-Gv,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lv-Gt,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lv-Gv,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,P,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,V,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,H,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lt-Gt,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0021321962,468,0.9978678,0,0.0021321962,0.0021321962
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0021321962,1,0.0021321962,468,0.9978678,0,0.0021321962,0.0021321962
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0021321962,1,0.0021321962,468,0.9978678,0,0.0021321962,0.0021321962
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gt,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0021321962,468,0.9978678,0,0.0021321962,0.0021321962
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0042643923,2,0.0042643923,467,0.99573561,0,0.0042643923,0.0042643923
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gv,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0085287846,5,0.010660981,464,0.98933902,0,0.010660981,0.010660981
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lt-Gt,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lt-Gv,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lv-Gt,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0042643923,2,0.0042643923,467,0.99573561,0,0.0042643923,0.0042643923
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lv-Gv,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0042643923,2,0.0042643923,467,0.99573561,0,0.0042643923,0.0042643923
typed_two_stage,gemma-4-26b-a4b,P,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0021321962,468,0.9978678,0,0.0021321962,0.0021321962
typed_two_stage,gemma-4-26b-a4b,V,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0063965885,3,0.0063965885,466,0.99360341,0,0.0063965885,0.0063965885
typed_two_stage,gemma-4-26b-a4b,H,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lt-Gt,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0034602076,288,0.99653979,0,0.0034602076,0.0034602076
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
