experiment,model,arm,dataset,root_service,n,ac1,mrr
direct_rca,gemma-4-26b-a4b,R,aiops2022,currencyservice-2,2,0.5,0.66666667
direct_rca,gemma-4-26b-a4b,R,aiops2022,emailservice,4,0,0.16666667
direct_rca,gemma-4-26b-a4b,R,aiops2022,emailservice-1,2,0,0.25
direct_rca,gemma-4-26b-a4b,R,aiops2022,frontend,3,0,0
direct_rca,gemma-4-26b-a4b,R,aiops2022,frontend-0,1,1,1
direct_rca,gemma-4-26b-a4b,R,aiops2022,frontend-1,1,1,1
direct_rca,gemma-4-26b-a4b,R,aiops2022,frontend-2,1,0,0
direct_rca,gemma-4-26b-a4b,R,aiops2022,frontend2-0,1,0,0
direct_rca,gemma-4-26b-a4b,R,aiops2022,node-1,3,0,0
direct_rca,gemma-4-26b-a4b,R,aiops2022,node-2,3,0,0
direct_rca,gemma-4-26b-a4b,R,aiops2022,node-3,4,0.25,0.25
direct_rca,gemma-4-26b-a4b,R,aiops2022,node-4,4,0,0.0625
direct_rca,gemma-4-26b-a4b,R,aiops2022,node-5,8,0.375,0.375
direct_rca,gemma-4-26b-a4b,R,aiops2022,node-6,7,0.42857143,0.5
direct_rca,gemma-4-26b-a4b,R,aiops2022,paymentservice,1,0,0
direct_rca,gemma-4-26b-a4b,R,aiops2022,productcatalogservice,4,0,0
direct_rca,gemma-4-26b-a4b,R,aiops2022,productcatalogservice-0,3,0.33333333,0.33333333
direct_rca,gemma-4-26b-a4b,R,aiops2022,productcatalogservice-1,3,0,0
direct_rca,gemma-4-26b-a4b,R,aiops2022,productcatalogservice-2,2,0.5,0.5
direct_rca,gemma-4-26b-a4b,R,aiops2022,productcatalogservice2-0,1,0,0.33333333
direct_rca,gemma-4-26b-a4b,R,aiops2022,recommendationservice,4,0,0.125
direct_rca,gemma-4-26b-a4b,R,aiops2022,recommendationservice-2,1,0,0
direct_rca,gemma-4-26b-a4b,R,aiops2022,recommendationservice2-0,1,0,0
direct_rca,gemma-4-26b-a4b,R,aiops2022,shippingservice,4,0.25,0.25
direct_rca,gemma-4-26b-a4b,R,aiops2022,shippingservice-0,1,0,0
direct_rca,gemma-4-26b-a4b,R,aiops2022,shippingservice-1,2,0,0
direct_rca,gemma-4-26b-a4b,R,aiops2022,shippingservice2-0,1,0,0.5
direct_rca,gemma-4-26b-a4b,R,aiops2025,adservice,14,0.071428571,0.13095238
direct_rca,gemma-4-26b-a4b,R,aiops2025,cartservice,7,0.14285714,0.19047619
direct_rca,gemma-4-26b-a4b,R,aiops2025,checkoutservice,17,0.29411765,0.33823529
direct_rca,gemma-4-26b-a4b,R,aiops2025,currencyservice,4,0.25,0.25
direct_rca,gemma-4-26b-a4b,R,aiops2025,emailservice,2,0,0
direct_rca,gemma-4-26b-a4b,R,aiops2025,frontend,3,0.66666667,0.66666667
direct_rca,gemma-4-26b-a4b,R,aiops2025,node-1,3,0,0
direct_rca,gemma-4-26b-a4b,R,aiops2025,node-3,3,0.66666667,0.66666667
direct_rca,gemma-4-26b-a4b,R,aiops2025,node-4,1,0,0.33333333
direct_rca,gemma-4-26b-a4b,R,aiops2025,node-5,4,0.25,0.25
direct_rca,gemma-4-26b-a4b,R,aiops2025,node-6,5,0.2,0.24
direct_rca,gemma-4-26b-a4b,R,aiops2025,node-7,2,0.5,0.5
direct_rca,gemma-4-26b-a4b,R,aiops2025,node-8,4,0.25,0.375
direct_rca,gemma-4-26b-a4b,R,aiops2025,paymentservice,1,0,0
direct_rca,gemma-4-26b-a4b,R,aiops2025,productcatalogservice,4,0,0
direct_rca,gemma-4-26b-a4b,R,aiops2025,recommendationservice,1,0,0
direct_rca,gemma-4-26b-a4b,R,aiops2025,shippingservice,6,0,0.055555556
direct_rca,gemma-4-26b-a4b,R,aiops2025,tidb-tidb,2,0,0
direct_rca,gemma-4-26b-a4b,R,aiops2025,tidb-tikv,10,0.2,0.2
direct_rca,gemma-4-26b-a4b,R,re2_ob,checkoutservice,18,0.83333333,0.87962963
direct_rca,gemma-4-26b-a4b,R,re2_ob,currencyservice,18,0.61111111,0.68518519
direct_rca,gemma-4-26b-a4b,R,re2_ob,emailservice,18,1,1
direct_rca,gemma-4-26b-a4b,R,re2_ob,productcatalogservice,18,0.44444444,0.54166667
direct_rca,gemma-4-26b-a4b,R,re2_ob,recommendationservice,18,0.88888889,0.90740741
direct_rca,gemma-4-26b-a4b,R,re2_tt,ts-auth-service,18,0.55555556,0.58333333
direct_rca,gemma-4-26b-a4b,R,re2_tt,ts-order-service,18,0.61111111,0.68055556
direct_rca,gemma-4-26b-a4b,R,re2_tt,ts-route-service,18,0.5,0.56666667
direct_rca,gemma-4-26b-a4b,R,re2_tt,ts-train-service,18,0.66666667,0.69444444
direct_rca,gemma-4-26b-a4b,R,re2_tt,ts-travel-service,18,0.61111111,0.71296296
direct_rca,gemma-4-26b-a4b,T,aegislab,mysql,6,0.16666667,0.43055556
direct_rca,gemma-4-26b-a4b,T,aegislab,ts-assurance-service,5,0.8,0.9
direct_rca,gemma-4-26b-a4b,T,aegislab,ts-auth-service,4,0.75,0.75
direct_rca,gemma-4-26b-a4b,T,aegislab,ts-basic-service,19,0.21052632,0.27368421
direct_rca,gemma-4-26b-a4b,T,aegislab,ts-config-service,6,0.5,0.5
direct_rca,gemma-4-26b-a4b,T,aegislab,ts-consign-service,2,0.5,0.5
direct_rca,gemma-4-26b-a4b,T,aegislab,ts-contacts-service,2,0.5,0.5
direct_rca,gemma-4-26b-a4b,T,aegislab,ts-food-service,3,0.33333333,0.5
direct_rca,gemma-4-26b-a4b,T,aegislab,ts-inside-payment-service,2,1,1
direct_rca,gemma-4-26b-a4b,T,aegislab,ts-order-other-service,4,0.5,0.5
direct_rca,gemma-4-26b-a4b,T,aegislab,ts-order-service,5,0.6,0.64
direct_rca,gemma-4-26b-a4b,T,aegislab,ts-preserve-service,5,0.4,0.51666667
direct_rca,gemma-4-26b-a4b,T,aegislab,ts-price-service,2,1,1
direct_rca,gemma-4-26b-a4b,T,aegislab,ts-route-plan-service,6,0.5,0.5
direct_rca,gemma-4-26b-a4b,T,aegislab,ts-route-service,4,0,0.33333333
direct_rca,gemma-4-26b-a4b,T,aegislab,ts-seat-service,6,0.16666667,0.22222222
direct_rca,gemma-4-26b-a4b,T,aegislab,ts-security-service,1,0,0.5
direct_rca,gemma-4-26b-a4b,T,aegislab,ts-station-food-service,1,1,1
direct_rca,gemma-4-26b-a4b,T,aegislab,ts-station-service,1,1,1
direct_rca,gemma-4-26b-a4b,T,aegislab,ts-train-service,2,0,0.25
direct_rca,gemma-4-26b-a4b,T,aegislab,ts-travel-plan-service,3,0.66666667,0.75
direct_rca,gemma-4-26b-a4b,T,aegislab,ts-travel-service,3,0.33333333,0.4
direct_rca,gemma-4-26b-a4b,T,aegislab,ts-travel2-service,2,0.5,0.5
direct_rca,gemma-4-26b-a4b,T,aegislab,ts-user-service,1,1,1
direct_rca,gemma-4-26b-a4b,T,aegislab,ts-verification-code-service,1,0,0
direct_rca,gemma-4-26b-a4b,T,aiops2022,adservice,2,0.5,0.75
direct_rca,gemma-4-26b-a4b,T,aiops2022,adservice-0,1,1,1
direct_rca,gemma-4-26b-a4b,T,aiops2022,adservice-1,3,0.33333333,0.44444444
direct_rca,gemma-4-26b-a4b,T,aiops2022,adservice2-0,1,1,1
direct_rca,gemma-4-26b-a4b,T,aiops2022,cartservice,5,0,0.3
direct_rca,gemma-4-26b-a4b,T,aiops2022,cartservice-0,2,0,0.25
direct_rca,gemma-4-26b-a4b,T,aiops2022,cartservice2-0,1,0,0
direct_rca,gemma-4-26b-a4b,T,aiops2022,checkoutservice,4,1,1
direct_rca,gemma-4-26b-a4b,T,aiops2022,checkoutservice-0,2,1,1
direct_rca,gemma-4-26b-a4b,T,aiops2022,checkoutservice-1,2,0.5,0.5
direct_rca,gemma-4-26b-a4b,T,aiops2022,currencyservice,2,0,0.25
direct_rca,gemma-4-26b-a4b,T,aiops2022,currencyservice-0,1,0,0
direct_rca,gemma-4-26b-a4b,T,aiops2022,currencyservice-1,2,0.5,0.5
direct_rca,gemma-4-26b-a4b,T,aiops2022,currencyservice-2,2,1,1
direct_rca,gemma-4-26b-a4b,T,aiops2022,emailservice,4,0,0.20833333
direct_rca,gemma-4-26b-a4b,T,aiops2022,emailservice-1,2,0.5,0.5
direct_rca,gemma-4-26b-a4b,T,aiops2022,frontend,3,0,0.11111111
direct_rca,gemma-4-26b-a4b,T,aiops2022,frontend-0,1,0,0
direct_rca,gemma-4-26b-a4b,T,aiops2022,frontend-1,1,0,0.25
direct_rca,gemma-4-26b-a4b,T,aiops2022,frontend-2,1,0,0
direct_rca,gemma-4-26b-a4b,T,aiops2022,frontend2-0,1,1,1
direct_rca,gemma-4-26b-a4b,T,aiops2022,node-1,3,0,0.16666667
direct_rca,gemma-4-26b-a4b,T,aiops2022,node-2,3,0.33333333,0.33333333
direct_rca,gemma-4-26b-a4b,T,aiops2022,node-3,4,0.25,0.25
direct_rca,gemma-4-26b-a4b,T,aiops2022,node-4,4,0.25,0.25
direct_rca,gemma-4-26b-a4b,T,aiops2022,node-5,8,0.375,0.4
direct_rca,gemma-4-26b-a4b,T,aiops2022,node-6,7,0.71428571,0.78571429
direct_rca,gemma-4-26b-a4b,T,aiops2022,paymentservice,1,0,0
direct_rca,gemma-4-26b-a4b,T,aiops2022,productcatalogservice,4,0,0.125
direct_rca,gemma-4-26b-a4b,T,aiops2022,productcatalogservice-0,3,0.33333333,0.33333333
direct_rca,gemma-4-26b-a4b,T,aiops2022,productcatalogservice-1,3,0.66666667,0.66666667
direct_rca,gemma-4-26b-a4b,T,aiops2022,productcatalogservice-2,2,1,1
direct_rca,gemma-4-26b-a4b,T,aiops2022,productcatalogservice2-0,1,1,1
direct_rca,gemma-4-26b-a4b,T,aiops2022,recommendationservice,4,0.25,0.25
direct_rca,gemma-4-26b-a4b,T,aiops2022,recommendationservice-2,1,0,0.33333333
direct_rca,gemma-4-26b-a4b,T,aiops2022,recommendationservice2-0,1,0,0
direct_rca,gemma-4-26b-a4b,T,aiops2022,shippingservice,4,0,0.175
direct_rca,gemma-4-26b-a4b,T,aiops2022,shippingservice-0,1,0,0
direct_rca,gemma-4-26b-a4b,T,aiops2022,shippingservice-1,2,0,0
direct_rca,gemma-4-26b-a4b,T,aiops2022,shippingservice2-0,1,0,0.5
direct_rca,gemma-4-26b-a4b,T,aiops2025,adservice,14,0.21428571,0.22857143
direct_rca,gemma-4-26b-a4b,T,aiops2025,cartservice,7,0.14285714,0.14285714
direct_rca,gemma-4-26b-a4b,T,aiops2025,checkoutservice,17,0.11764706,0.19509804
direct_rca,gemma-4-26b-a4b,T,aiops2025,currencyservice,4,0.25,0.33333333
direct_rca,gemma-4-26b-a4b,T,aiops2025,emailservice,2,0,0
direct_rca,gemma-4-26b-a4b,T,aiops2025,frontend,3,0.66666667,0.66666667
direct_rca,gemma-4-26b-a4b,T,aiops2025,node-1,3,0,0
direct_rca,gemma-4-26b-a4b,T,aiops2025,node-3,3,0.33333333,0.61111111
direct_rca,gemma-4-26b-a4b,T,aiops2025,node-4,1,1,1
direct_rca,gemma-4-26b-a4b,T,aiops2025,node-5,4,0.25,0.3
direct_rca,gemma-4-26b-a4b,T,aiops2025,node-6,5,0.2,0.2
direct_rca,gemma-4-26b-a4b,T,aiops2025,node-7,2,0,0.25
direct_rca,gemma-4-26b-a4b,T,aiops2025,node-8,4,0.5,0.5
direct_rca,gemma-4-26b-a4b,T,aiops2025,paymentservice,1,0,0
direct_rca,gemma-4-26b-a4b,T,aiops2025,productcatalogservice,4,0,0.125
direct_rca,gemma-4-26b-a4b,T,aiops2025,recommendationservice,1,0,0
direct_rca,gemma-4-26b-a4b,T,aiops2025,shippingservice,6,0,0.055555556
direct_rca,gemma-4-26b-a4b,T,aiops2025,tidb-tidb,2,0,0
direct_rca,gemma-4-26b-a4b,T,aiops2025,tidb-tikv,10,0.2,0.35
direct_rca,gemma-4-26b-a4b,T,re2_ob,checkoutservice,18,0.94444444,0.97222222
direct_rca,gemma-4-26b-a4b,T,re2_ob,currencyservice,18,0.5,0.66388889
direct_rca,gemma-4-26b-a4b,T,re2_ob,emailservice,18,0.83333333,0.90740741
direct_rca,gemma-4-26b-a4b,T,re2_ob,productcatalogservice,18,0.5,0.625
direct_rca,gemma-4-26b-a4b,T,re2_ob,recommendationservice,18,0.72222222,0.84259259
direct_rca,gemma-4-26b-a4b,T,re2_tt,ts-auth-service,18,0.66666667,0.69444444
direct_rca,gemma-4-26b-a4b,T,re2_tt,ts-order-service,18,0.61111111,0.73796296
direct_rca,gemma-4-26b-a4b,T,re2_tt,ts-route-service,18,0.55555556,0.67777778
direct_rca,gemma-4-26b-a4b,T,re2_tt,ts-train-service,18,0.72222222,0.775
direct_rca,gemma-4-26b-a4b,T,re2_tt,ts-travel-service,18,0.61111111,0.68240741
direct_rca,gemma-4-26b-a4b,V,aegislab,mysql,6,0.33333333,0.33333333
direct_rca,gemma-4-26b-a4b,V,aegislab,ts-assurance-service,5,0.4,0.5
direct_rca,gemma-4-26b-a4b,V,aegislab,ts-auth-service,4,0.75,0.75
direct_rca,gemma-4-26b-a4b,V,aegislab,ts-basic-service,19,0.15789474,0.15789474
direct_rca,gemma-4-26b-a4b,V,aegislab,ts-config-service,6,0.33333333,0.41666667
direct_rca,gemma-4-26b-a4b,V,aegislab,ts-consign-service,2,0,0
direct_rca,gemma-4-26b-a4b,V,aegislab,ts-contacts-service,2,1,1
direct_rca,gemma-4-26b-a4b,V,aegislab,ts-food-service,3,0.33333333,0.33333333
direct_rca,gemma-4-26b-a4b,V,aegislab,ts-inside-payment-service,2,1,1
direct_rca,gemma-4-26b-a4b,V,aegislab,ts-order-other-service,4,0.25,0.4375
direct_rca,gemma-4-26b-a4b,V,aegislab,ts-order-service,5,0.4,0.4
direct_rca,gemma-4-26b-a4b,V,aegislab,ts-preserve-service,5,0,0.1
direct_rca,gemma-4-26b-a4b,V,aegislab,ts-price-service,2,1,1
direct_rca,gemma-4-26b-a4b,V,aegislab,ts-route-plan-service,6,0.33333333,0.33333333
direct_rca,gemma-4-26b-a4b,V,aegislab,ts-route-service,4,0.25,0.25
direct_rca,gemma-4-26b-a4b,V,aegislab,ts-seat-service,6,0.16666667,0.16666667
direct_rca,gemma-4-26b-a4b,V,aegislab,ts-security-service,1,0,0.5
direct_rca,gemma-4-26b-a4b,V,aegislab,ts-station-food-service,1,1,1
direct_rca,gemma-4-26b-a4b,V,aegislab,ts-station-service,1,1,1
direct_rca,gemma-4-26b-a4b,V,aegislab,ts-train-service,2,0,0
direct_rca,gemma-4-26b-a4b,V,aegislab,ts-travel-plan-service,3,0.66666667,0.66666667
direct_rca,gemma-4-26b-a4b,V,aegislab,ts-travel-service,3,0.66666667,0.66666667
direct_rca,gemma-4-26b-a4b,V,aegislab,ts-travel2-service,2,0.5,0.5
direct_rca,gemma-4-26b-a4b,V,aegislab,ts-user-service,1,1,1
direct_rca,gemma-4-26b-a4b,V,aegislab,ts-verification-code-service,1,0,0
direct_rca,gemma-4-26b-a4b,V,aiops2022,adservice,2,0,0
direct_rca,gemma-4-26b-a4b,V,aiops2022,adservice-0,1,0,0
direct_rca,gemma-4-26b-a4b,V,aiops2022,adservice-1,3,0.66666667,0.66666667
direct_rca,gemma-4-26b-a4b,V,aiops2022,adservice2-0,1,1,1
direct_rca,gemma-4-26b-a4b,V,aiops2022,cartservice,5,0,0.066666667
direct_rca,gemma-4-26b-a4b,V,aiops2022,cartservice-0,2,0,0
direct_rca,gemma-4-26b-a4b,V,aiops2022,cartservice2-0,1,0,0
direct_rca,gemma-4-26b-a4b,V,aiops2022,checkoutservice,4,0.5,0.5
direct_rca,gemma-4-26b-a4b,V,aiops2022,checkoutservice-0,2,1,1
direct_rca,gemma-4-26b-a4b,V,aiops2022,checkoutservice-1,2,0.5,0.5
direct_rca,gemma-4-26b-a4b,V,aiops2022,currencyservice,2,0,0
direct_rca,gemma-4-26b-a4b,V,aiops2022,currencyservice-0,1,0,0
direct_rca,gemma-4-26b-a4b,V,aiops2022,currencyservice-1,2,0.5,0.5
direct_rca,gemma-4-26b-a4b,V,aiops2022,currencyservice-2,2,0.5,0.75
direct_rca,gemma-4-26b-a4b,V,aiops2022,emailservice,4,0,0
direct_rca,gemma-4-26b-a4b,V,aiops2022,emailservice-1,2,0,0.25
direct_rca,gemma-4-26b-a4b,V,aiops2022,frontend,3,0,0
direct_rca,gemma-4-26b-a4b,V,aiops2022,frontend-0,1,1,1
direct_rca,gemma-4-26b-a4b,V,aiops2022,frontend-1,1,1,1
direct_rca,gemma-4-26b-a4b,V,aiops2022,frontend-2,1,0,0.5
direct_rca,gemma-4-26b-a4b,V,aiops2022,frontend2-0,1,0,0
direct_rca,gemma-4-26b-a4b,V,aiops2022,node-1,3,0,0
direct_rca,gemma-4-26b-a4b,V,aiops2022,node-2,3,0,0
direct_rca,gemma-4-26b-a4b,V,aiops2022,node-3,4,0,0.125
direct_rca,gemma-4-26b-a4b,V,aiops2022,node-4,4,0,0
direct_rca,gemma-4-26b-a4b,V,aiops2022,node-5,8,0.25,0.3125
direct_rca,gemma-4-26b-a4b,V,aiops2022,node-6,7,0.42857143,0.42857143
direct_rca,gemma-4-26b-a4b,V,aiops2022,paymentservice,1,0,0
direct_rca,gemma-4-26b-a4b,V,aiops2022,productcatalogservice,4,0,0
direct_rca,gemma-4-26b-a4b,V,aiops2022,productcatalogservice-0,3,0.33333333,0.33333333
direct_rca,gemma-4-26b-a4b,V,aiops2022,productcatalogservice-1,3,0,0
direct_rca,gemma-4-26b-a4b,V,aiops2022,productcatalogservice-2,2,0.5,0.5
direct_rca,gemma-4-26b-a4b,V,aiops2022,productcatalogservice2-0,1,0,0.33333333
direct_rca,gemma-4-26b-a4b,V,aiops2022,recommendationservice,4,0.25,0.25
direct_rca,gemma-4-26b-a4b,V,aiops2022,recommendationservice-2,1,0,0
direct_rca,gemma-4-26b-a4b,V,aiops2022,recommendationservice2-0,1,0,0
direct_rca,gemma-4-26b-a4b,V,aiops2022,shippingservice,4,0.25,0.25
direct_rca,gemma-4-26b-a4b,V,aiops2022,shippingservice-0,1,0,0
direct_rca,gemma-4-26b-a4b,V,aiops2022,shippingservice-1,2,0,0
direct_rca,gemma-4-26b-a4b,V,aiops2022,shippingservice2-0,1,0,0
direct_rca,gemma-4-26b-a4b,V,aiops2025,adservice,14,0.071428571,0.089285714
direct_rca,gemma-4-26b-a4b,V,aiops2025,cartservice,7,0,0
direct_rca,gemma-4-26b-a4b,V,aiops2025,checkoutservice,17,0.23529412,0.25490196
direct_rca,gemma-4-26b-a4b,V,aiops2025,currencyservice,4,0,0.0625
direct_rca,gemma-4-26b-a4b,V,aiops2025,emailservice,2,0,0
direct_rca,gemma-4-26b-a4b,V,aiops2025,frontend,3,0.66666667,0.66666667
direct_rca,gemma-4-26b-a4b,V,aiops2025,node-1,3,0,0
direct_rca,gemma-4-26b-a4b,V,aiops2025,node-3,3,0.66666667,0.66666667
direct_rca,gemma-4-26b-a4b,V,aiops2025,node-4,1,0,0
direct_rca,gemma-4-26b-a4b,V,aiops2025,node-5,4,0.25,0.25
direct_rca,gemma-4-26b-a4b,V,aiops2025,node-6,5,0.2,0.25
direct_rca,gemma-4-26b-a4b,V,aiops2025,node-7,2,0.5,0.5
direct_rca,gemma-4-26b-a4b,V,aiops2025,node-8,4,0.5,0.5
direct_rca,gemma-4-26b-a4b,V,aiops2025,paymentservice,1,0,0
direct_rca,gemma-4-26b-a4b,V,aiops2025,productcatalogservice,4,0,0.0625
direct_rca,gemma-4-26b-a4b,V,aiops2025,recommendationservice,1,0,0
direct_rca,gemma-4-26b-a4b,V,aiops2025,shippingservice,6,0,0.083333333
direct_rca,gemma-4-26b-a4b,V,aiops2025,tidb-tidb,2,0,0
direct_rca,gemma-4-26b-a4b,V,aiops2025,tidb-tikv,10,0.2,0.2
direct_rca,gemma-4-26b-a4b,V,re2_ob,checkoutservice,18,0.55555556,0.62962963
direct_rca,gemma-4-26b-a4b,V,re2_ob,currencyservice,18,0.66666667,0.77777778
direct_rca,gemma-4-26b-a4b,V,re2_ob,emailservice,18,1,1
direct_rca,gemma-4-26b-a4b,V,re2_ob,productcatalogservice,18,0.5,0.56944444
direct_rca,gemma-4-26b-a4b,V,re2_ob,recommendationservice,18,0.66666667,0.73148148
direct_rca,gemma-4-26b-a4b,V,re2_tt,ts-auth-service,18,0.5,0.5
direct_rca,gemma-4-26b-a4b,V,re2_tt,ts-order-service,18,0.44444444,0.5462963
direct_rca,gemma-4-26b-a4b,V,re2_tt,ts-route-service,18,0.44444444,0.48333333
direct_rca,gemma-4-26b-a4b,V,re2_tt,ts-train-service,18,0.66666667,0.66666667
direct_rca,gemma-4-26b-a4b,V,re2_tt,ts-travel-service,18,0.61111111,0.62962963
direct_rca,qwen3.6-27b,F,aegislab,mysql,6,0.5,0.68055556
direct_rca,qwen3.6-27b,F,aegislab,ts-assurance-service,5,0.8,0.86666667
direct_rca,qwen3.6-27b,F,aegislab,ts-auth-service,4,0.5,0.625
direct_rca,qwen3.6-27b,F,aegislab,ts-basic-service,19,0.26315789,0.35087719
direct_rca,qwen3.6-27b,F,aegislab,ts-config-service,6,0.66666667,0.76388889
direct_rca,qwen3.6-27b,F,aegislab,ts-consign-service,2,0,0.25
direct_rca,qwen3.6-27b,F,aegislab,ts-contacts-service,2,0,0.25
direct_rca,qwen3.6-27b,F,aegislab,ts-food-service,3,0.66666667,0.66666667
direct_rca,qwen3.6-27b,F,aegislab,ts-inside-payment-service,2,1,1
direct_rca,qwen3.6-27b,F,aegislab,ts-order-other-service,4,0.25,0.375
direct_rca,qwen3.6-27b,F,aegislab,ts-order-service,5,0.4,0.54
direct_rca,qwen3.6-27b,F,aegislab,ts-preserve-service,5,0,0.28333333
direct_rca,qwen3.6-27b,F,aegislab,ts-price-service,2,0.5,0.5
direct_rca,qwen3.6-27b,F,aegislab,ts-route-plan-service,6,0.16666667,0.25
direct_rca,qwen3.6-27b,F,aegislab,ts-route-service,4,0.25,0.45833333
direct_rca,qwen3.6-27b,F,aegislab,ts-seat-service,6,0.16666667,0.47777778
direct_rca,qwen3.6-27b,F,aegislab,ts-security-service,1,0,0.33333333
direct_rca,qwen3.6-27b,F,aegislab,ts-station-food-service,1,0,0.33333333
direct_rca,qwen3.6-27b,F,aegislab,ts-station-service,1,1,1
direct_rca,qwen3.6-27b,F,aegislab,ts-train-service,2,0,0.16666667
direct_rca,qwen3.6-27b,F,aegislab,ts-travel-plan-service,3,0.66666667,0.77777778
direct_rca,qwen3.6-27b,F,aegislab,ts-travel-service,3,0.33333333,0.4
direct_rca,qwen3.6-27b,F,aegislab,ts-travel2-service,2,0.5,0.6
direct_rca,qwen3.6-27b,F,aegislab,ts-user-service,1,1,1
direct_rca,qwen3.6-27b,F,aegislab,ts-verification-code-service,1,0,0.33333333
direct_rca,qwen3.6-27b,F,aiops2022,adservice,2,0.5,0.6
direct_rca,qwen3.6-27b,F,aiops2022,adservice-0,1,1,1
direct_rca,qwen3.6-27b,F,aiops2022,adservice-1,3,0.33333333,0.41666667
direct_rca,qwen3.6-27b,F,aiops2022,adservice2-0,1,0,0
direct_rca,qwen3.6-27b,F,aiops2022,cartservice,5,0.2,0.34
direct_rca,qwen3.6-27b,F,aiops2022,cartservice-0,2,0,0.125
direct_rca,qwen3.6-27b,F,aiops2022,cartservice2-0,1,0,0
direct_rca,qwen3.6-27b,F,aiops2022,checkoutservice,4,0.25,0.375
direct_rca,qwen3.6-27b,F,aiops2022,checkoutservice-0,2,0,0.41666667
direct_rca,qwen3.6-27b,F,aiops2022,checkoutservice-1,2,0.5,0.5
direct_rca,qwen3.6-27b,F,aiops2022,currencyservice,2,0,0.2
direct_rca,qwen3.6-27b,F,aiops2022,currencyservice-0,1,0,0
direct_rca,qwen3.6-27b,F,aiops2022,currencyservice-1,2,0.5,0.5
direct_rca,qwen3.6-27b,F,aiops2022,currencyservice-2,2,0.5,0.5
direct_rca,qwen3.6-27b,F,aiops2022,emailservice,4,0,0.083333333
direct_rca,qwen3.6-27b,F,aiops2022,emailservice-1,2,0.5,0.625
direct_rca,qwen3.6-27b,F,aiops2022,frontend,3,0,0.33333333
direct_rca,qwen3.6-27b,F,aiops2022,frontend-0,1,0,0.2
direct_rca,qwen3.6-27b,F,aiops2022,frontend-1,1,0,0
direct_rca,qwen3.6-27b,F,aiops2022,frontend-2,1,1,1
direct_rca,qwen3.6-27b,F,aiops2022,frontend2-0,1,1,1
direct_rca,qwen3.6-27b,F,aiops2022,node-1,3,0,0
direct_rca,qwen3.6-27b,F,aiops2022,node-2,3,0.33333333,0.33333333
direct_rca,qwen3.6-27b,F,aiops2022,node-3,4,0,0.0625
direct_rca,qwen3.6-27b,F,aiops2022,node-4,4,0,0.25
direct_rca,qwen3.6-27b,F,aiops2022,node-5,8,0.25,0.3125
direct_rca,qwen3.6-27b,F,aiops2022,node-6,7,0.42857143,0.45714286
direct_rca,qwen3.6-27b,F,aiops2022,paymentservice,1,0,0
direct_rca,qwen3.6-27b,F,aiops2022,productcatalogservice,4,0,0.13333333
direct_rca,qwen3.6-27b,F,aiops2022,productcatalogservice-0,3,0.33333333,0.33333333
direct_rca,qwen3.6-27b,F,aiops2022,productcatalogservice-1,3,0,0.33333333
direct_rca,qwen3.6-27b,F,aiops2022,productcatalogservice-2,2,0.5,0.5
direct_rca,qwen3.6-27b,F,aiops2022,productcatalogservice2-0,1,0,0.33333333
direct_rca,qwen3.6-27b,F,aiops2022,recommendationservice,4,0,0.20833333
direct_rca,qwen3.6-27b,F,aiops2022,recommendationservice-2,1,0,0
direct_rca,qwen3.6-27b,F,aiops2022,recommendationservice2-0,1,0,0
direct_rca,qwen3.6-27b,F,aiops2022,shippingservice,4,0,0.1875
direct_rca,qwen3.6-27b,F,aiops2022,shippingservice-0,1,0,0
direct_rca,qwen3.6-27b,F,aiops2022,shippingservice-1,2,0,0
direct_rca,qwen3.6-27b,F,aiops2022,shippingservice2-0,1,0,0
direct_rca,qwen3.6-27b,F,aiops2025,adservice,14,0.28571429,0.375
direct_rca,qwen3.6-27b,F,aiops2025,cartservice,7,0.14285714,0.29761905
direct_rca,qwen3.6-27b,F,aiops2025,checkoutservice,17,0.23529412,0.34313725
direct_rca,qwen3.6-27b,F,aiops2025,currencyservice,4,0.25,0.33333333
direct_rca,qwen3.6-27b,F,aiops2025,emailservice,2,0,0
direct_rca,qwen3.6-27b,F,aiops2025,frontend,3,0.33333333,0.33333333
direct_rca,qwen3.6-27b,F,aiops2025,node-1,3,0,0
direct_rca,qwen3.6-27b,F,aiops2025,node-3,3,0.66666667,0.66666667
direct_rca,qwen3.6-27b,F,aiops2025,node-4,1,1,1
direct_rca,qwen3.6-27b,F,aiops2025,node-5,4,0.25,0.25
direct_rca,qwen3.6-27b,F,aiops2025,node-6,5,0.2,0.2
direct_rca,qwen3.6-27b,F,aiops2025,node-7,2,0,0.25
direct_rca,qwen3.6-27b,F,aiops2025,node-8,4,0,0.13333333
direct_rca,qwen3.6-27b,F,aiops2025,paymentservice,1,0,0
direct_rca,qwen3.6-27b,F,aiops2025,productcatalogservice,4,0.25,0.25
direct_rca,qwen3.6-27b,F,aiops2025,recommendationservice,1,0,0
direct_rca,qwen3.6-27b,F,aiops2025,shippingservice,6,0.16666667,0.25
direct_rca,qwen3.6-27b,F,aiops2025,tidb-tidb,2,0,0
direct_rca,qwen3.6-27b,F,aiops2025,tidb-tikv,10,0.1,0.275
direct_rca,qwen3.6-27b,F,re2_ob,checkoutservice,18,0.72222222,0.86111111
direct_rca,qwen3.6-27b,F,re2_ob,currencyservice,18,0.5,0.67592593
