experiment,model,arm,dataset_scope,n,case_n,complete_chain_accuracy,correct_prefix_accuracy,step_accuracy,query_membership_valid,level_1_complete_chain_accuracy,level_2_complete_chain_accuracy,level_3_complete_chain_accuracy,ac@1,ac@3,ac@5,avg@3,avg@5,mrr
matched_rca,qwen3.6-27b,H,aegislab,41,41,,,,,,,,0.26829268,0.73170732,0.75609756,0.5203252,0.61463415,0.47764228
matched_rca,qwen3.6-27b,P,aegislab,41,41,,,,,,,,0.24390244,0.65853659,0.73170732,0.46341463,0.56097561,0.43861789
matched_rca,qwen3.6-27b,R,aegislab,41,41,,,,,,,,0.24390244,0.70731707,0.75609756,0.50406504,0.60487805,0.46341463
matched_rca,qwen3.6-27b,T,aegislab,41,41,,,,,,,,0.26829268,0.65853659,0.82926829,0.50406504,0.6195122,0.4902439
matched_rca,qwen3.6-27b,V,aegislab,41,41,,,,,,,,0.26829268,0.75609756,0.82926829,0.54471545,0.65365854,0.50487805
matched_rca,qwen3.6-27b,F,aiops2022,100,100,,,,,,,,0.26,0.44,0.49,0.36,0.406,0.351
matched_rca,qwen3.6-27b,H,aiops2022,100,100,,,,,,,,0.22,0.47,0.52,0.36666667,0.422,0.346
matched_rca,qwen3.6-27b,P,aiops2022,100,100,,,,,,,,0.23,0.37,0.39,0.30666667,0.338,0.29616667
matched_rca,qwen3.6-27b,R,aiops2022,100,100,,,,,,,,0.25,0.4,0.44,0.32666667,0.37,0.32283333
matched_rca,qwen3.6-27b,T,aiops2022,100,100,,,,,,,,0.24,0.45,0.51,0.35333333,0.408,0.34466667
matched_rca,qwen3.6-27b,V,aiops2022,100,100,,,,,,,,0.23,0.45,0.49,0.35333333,0.406,0.33783333
matched_rca,qwen3.6-27b,F,aiops2025,93,93,,,,,,,,0.1827957,0.33333333,0.46236559,0.25448029,0.32258065,0.27222222
matched_rca,qwen3.6-27b,H,aiops2025,93,93,,,,,,,,0.16129032,0.37634409,0.49462366,0.2688172,0.34408602,0.27670251
matched_rca,qwen3.6-27b,P,aiops2025,93,93,,,,,,,,0.15053763,0.35483871,0.46236559,0.26164875,0.32473118,0.26272401
matched_rca,qwen3.6-27b,R,aiops2025,93,93,,,,,,,,0.25806452,0.4516129,0.47311828,0.36200717,0.40215054,0.34659498
matched_rca,qwen3.6-27b,T,aiops2025,93,93,,,,,,,,0.20430108,0.35483871,0.41935484,0.28315412,0.32903226,0.2827957
matched_rca,qwen3.6-27b,V,aiops2025,93,93,,,,,,,,0.19354839,0.39784946,0.44086022,0.30107527,0.35483871,0.29157706
matched_rca,qwen3.6-27b,F,all_469,414,414,,,,,,,,0.37922705,0.61352657,0.70048309,0.50724638,0.57777778,0.50233494
matched_rca,qwen3.6-27b,H,all_469,414,414,,,,,,,,0.3647343,0.63768116,0.69806763,0.51288245,0.58115942,0.49794686
matched_rca,qwen3.6-27b,P,all_469,414,414,,,,,,,,0.33816425,0.57729469,0.64492754,0.46779388,0.53140097,0.45793076
matched_rca,qwen3.6-27b,R,all_469,414,414,,,,,,,,0.39613527,0.62077295,0.66183575,0.52334944,0.57584541,0.50672303
matched_rca,qwen3.6-27b,T,all_469,414,414,,,,,,,,0.37922705,0.61594203,0.69082126,0.51207729,0.57536232,0.50177134
matched_rca,qwen3.6-27b,V,all_469,414,414,,,,,,,,0.37439614,0.62801932,0.67874396,0.51851852,0.57971014,0.50068438
matched_rca,qwen3.6-27b,F,headline_289,234,234,,,,,,,,0.21794872,0.42735043,0.52991453,0.32905983,0.3991453,0.33148148
matched_rca,qwen3.6-27b,H,headline_289,234,234,,,,,,,,0.20512821,0.47863248,0.55128205,0.35470085,0.42478632,0.34152422
matched_rca,qwen3.6-27b,P,headline_289,234,234,,,,,,,,0.2008547,0.41452991,0.47863248,0.31623932,0.37179487,0.30783476
matched_rca,qwen3.6-27b,R,headline_289,234,234,,,,,,,,0.25213675,0.47435897,0.50854701,0.37179487,0.42393162,0.35690883
matched_rca,qwen3.6-27b,T,headline_289,234,234,,,,,,,,0.23076923,0.44871795,0.52991453,0.35185185,0.41367521,0.34558405
matched_rca,qwen3.6-27b,V,headline_289,234,234,,,,,,,,0.22222222,0.48290598,0.52991453,0.36609687,0.42905983,0.34871795
matched_rca,qwen3.6-27b,F,re2_ob,90,90,,,,,,,,0.57777778,0.9,0.97777778,0.75925926,0.84222222,0.74055556
matched_rca,qwen3.6-27b,H,re2_ob,90,90,,,,,,,,0.56666667,0.9,0.95555556,0.74444444,0.82666667,0.72444444
matched_rca,qwen3.6-27b,P,re2_ob,90,90,,,,,,,,0.54444444,0.85555556,0.95555556,0.71481481,0.80444444,0.70481481
matched_rca,qwen3.6-27b,R,re2_ob,90,90,,,,,,,,0.68888889,0.88888889,0.94444444,0.8,0.85777778,0.79166667
matched_rca,qwen3.6-27b,T,re2_ob,90,90,,,,,,,,0.57777778,0.82222222,0.91111111,0.71481481,0.78444444,0.70703704
matched_rca,qwen3.6-27b,V,re2_ob,90,90,,,,,,,,0.64444444,0.92222222,0.96666667,0.81111111,0.87111111,0.78462963
matched_rca,qwen3.6-27b,F,re2_tt,90,90,,,,,,,,0.6,0.81111111,0.86666667,0.71851852,0.77777778,0.70833333
matched_rca,qwen3.6-27b,H,re2_tt,90,90,,,,,,,,0.57777778,0.78888889,0.82222222,0.69259259,0.74222222,0.67814815
matched_rca,qwen3.6-27b,P,re2_tt,90,90,,,,,,,,0.48888889,0.72222222,0.76666667,0.61481481,0.67333333,0.6012963
matched_rca,qwen3.6-27b,R,re2_tt,90,90,,,,,,,,0.47777778,0.73333333,0.77777778,0.64074074,0.68888889,0.6112963
matched_rca,qwen3.6-27b,T,re2_tt,90,90,,,,,,,,0.56666667,0.84444444,0.88888889,0.72592593,0.78666667,0.70259259
matched_rca,qwen3.6-27b,V,re2_tt,90,90,,,,,,,,0.5,0.71111111,0.77777778,0.62222222,0.68,0.61185185
matched_rca,qwen3.8-27b,F,aegislab,96,96,,,,,,,,0.22916667,0.54166667,0.59375,0.39930556,0.475,0.37881944
matched_rca,qwen3.8-27b,H,aegislab,96,96,,,,,,,,0.16666667,0.57291667,0.61458333,0.38541667,0.475,0.35364583
matched_rca,qwen3.8-27b,P,aegislab,96,96,,,,,,,,0.15625,0.46875,0.51041667,0.31597222,0.39166667,0.29809028
matched_rca,qwen3.8-27b,R,aegislab,96,96,,,,,,,,0.30208333,0.64583333,0.66666667,0.49305556,0.56041667,0.45954861
matched_rca,qwen3.8-27b,T,aegislab,96,96,,,,,,,,0.21875,0.47916667,0.54166667,0.34722222,0.42291667,0.34149306
matched_rca,qwen3.8-27b,V,aegislab,96,96,,,,,,,,0.27083333,0.55208333,0.59375,0.41666667,0.48333333,0.4
matched_rca,qwen3.8-27b,F,aiops2022,100,100,,,,,,,,0.23,0.43,0.43,0.34666667,0.38,0.32166667
matched_rca,qwen3.8-27b,H,aiops2022,100,100,,,,,,,,0.23,0.41,0.44,0.33333333,0.372,0.31816667
matched_rca,qwen3.8-27b,P,aiops2022,100,100,,,,,,,,0.2,0.33,0.37,0.27,0.308,0.26616667
matched_rca,qwen3.8-27b,R,aiops2022,100,100,,,,,,,,0.24,0.48,0.55,0.37,0.432,0.36
matched_rca,qwen3.8-27b,T,aiops2022,100,100,,,,,,,,0.21,0.46,0.48,0.34,0.396,0.32166667
matched_rca,qwen3.8-27b,V,aiops2022,100,100,,,,,,,,0.17,0.4,0.46,0.27666667,0.348,0.27616667
matched_rca,qwen3.8-27b,F,aiops2025,93,93,,,,,,,,0.15053763,0.3655914,0.41935484,0.25806452,0.31612903,0.25197133
matched_rca,qwen3.8-27b,H,aiops2025,93,93,,,,,,,,0.16129032,0.37634409,0.43010753,0.27240143,0.3311828,0.26505376
matched_rca,qwen3.8-27b,P,aiops2025,93,93,,,,,,,,0.15053763,0.34408602,0.43010753,0.25448029,0.31397849,0.25358423
matched_rca,qwen3.8-27b,R,aiops2025,93,93,,,,,,,,0.20430108,0.4516129,0.47311828,0.34767025,0.39354839,0.32150538
matched_rca,qwen3.8-27b,T,aiops2025,93,93,,,,,,,,0.17204301,0.41935484,0.48387097,0.3046595,0.36774194,0.29354839
matched_rca,qwen3.8-27b,V,aiops2025,93,93,,,,,,,,0.19354839,0.38709677,0.46236559,0.30107527,0.36129032,0.29731183
matched_rca,qwen3.8-27b,F,all_469,469,469,,,,,,,,0.32835821,0.58422175,0.61833689,0.46766169,0.52537313,0.448543
matched_rca,qwen3.8-27b,H,all_469,469,469,,,,,,,,0.31982942,0.60127932,0.63113006,0.47121535,0.53304904,0.44936034
matched_rca,qwen3.8-27b,P,all_469,469,469,,,,,,,,0.28358209,0.54797441,0.59061834,0.42643923,0.4891258,0.40899076
matched_rca,qwen3.8-27b,R,all_469,469,469,,,,,,,,0.36034115,0.63752665,0.66311301,0.51101635,0.5684435,0.48742004
matched_rca,qwen3.8-27b,T,all_469,469,469,,,,,,,,0.32622601,0.60341151,0.64605544,0.47263682,0.53987207,0.45575693
matched_rca,qwen3.8-27b,V,all_469,469,469,,,,,,,,0.29424307,0.57356077,0.62046908,0.43923241,0.508742,0.4242715
matched_rca,qwen3.8-27b,F,headline_289,289,289,,,,,,,,0.20415225,0.44636678,0.48096886,0.33564014,0.39100346,0.31822376
matched_rca,qwen3.8-27b,H,headline_289,289,289,,,,,,,,0.18685121,0.4532872,0.49480969,0.33102653,0.39307958,0.31286044
matched_rca,qwen3.8-27b,P,headline_289,289,289,,,,,,,,0.16955017,0.38062284,0.43598616,0.28027682,0.33771626,0.27272203
matched_rca,qwen3.8-27b,R,headline_289,289,289,,,,,,,,0.24913495,0.52595156,0.56401384,0.40369089,0.46228374,0.38068051
matched_rca,qwen3.8-27b,T,headline_289,289,289,,,,,,,,0.20069204,0.4532872,0.5017301,0.33102653,0.39584775,0.31920415
matched_rca,qwen3.8-27b,V,headline_289,289,289,,,,,,,,0.21107266,0.44636678,0.50519031,0.33102653,0.39723183,0.32410611
matched_rca,qwen3.8-27b,F,re2_ob,90,90,,,,,,,,0.54444444,0.83333333,0.86666667,0.7,0.76444444,0.67814815
matched_rca,qwen3.8-27b,H,re2_ob,90,90,,,,,,,,0.56666667,0.88888889,0.88888889,0.73703704,0.79777778,0.70555556
matched_rca,qwen3.8-27b,P,re2_ob,90,90,,,,,,,,0.47777778,0.83333333,0.87777778,0.68888889,0.76444444,0.6537037
matched_rca,qwen3.8-27b,R,re2_ob,90,90,,,,,,,,0.6,0.85555556,0.85555556,0.71851852,0.77333333,0.70185185
matched_rca,qwen3.8-27b,T,re2_ob,90,90,,,,,,,,0.56666667,0.9,0.92222222,0.74444444,0.81555556,0.71666667
matched_rca,qwen3.8-27b,V,re2_ob,90,90,,,,,,,,0.45555556,0.83333333,0.88888889,0.65185185,0.74222222,0.62944444
matched_rca,qwen3.8-27b,F,re2_tt,90,90,,,,,,,,0.51111111,0.77777778,0.81111111,0.65925926,0.71777778,0.63740741
matched_rca,qwen3.8-27b,H,re2_tt,90,90,,,,,,,,0.5,0.78888889,0.81111111,0.65555556,0.71777778,0.63148148
matched_rca,qwen3.8-27b,P,re2_tt,90,90,,,,,,,,0.45555556,0.8,0.8,0.63333333,0.7,0.60185185
matched_rca,qwen3.8-27b,R,re2_tt,90,90,,,,,,,,0.47777778,0.77777778,0.78888889,0.64814815,0.70444444,0.61574074
matched_rca,qwen3.8-27b,T,re2_tt,90,90,,,,,,,,0.48888889,0.78888889,0.83333333,0.65555556,0.72666667,0.63333333
matched_rca,qwen3.8-27b,V,re2_tt,90,90,,,,,,,,0.4,0.72222222,0.72222222,0.57407407,0.63333333,0.54074074
typed_two_stage,gemma-4-26b-a4b,H,aegislab,96,96,0.44965278,0.5859375,0.546875,1,0.83333333,0.23157895,0.21794872,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lt-Gt,aegislab,96,96,0.47743056,0.55989583,0.47048611,1,0.9375,0.26315789,0.15384615,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aegislab,96,96,0.48263889,0.60706019,0.56597222,1,0.91666667,0.25263158,0.21794872,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aegislab,96,96,0.41493056,0.52922454,0.49826389,1,0.76041667,0.21052632,0.21794872,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,96,96,0.39930556,0.54658565,0.53298611,1,0.71875,0.24210526,0.17948718,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aegislab,96,96,0.36805556,0.55989583,0.51388889,1,0.80208333,0.084210526,0.17948718,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aegislab,96,96,0.35763889,0.5859375,0.54861111,1,0.79166667,0.042105263,0.19230769,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aegislab,96,96,0.24652778,0.47337963,0.47569444,1,0.55208333,0.031578947,0.14102564,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aegislab,96,96,0.23958333,0.4771412,0.47569444,1,0.55208333,0.031578947,0.1025641,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gt,aegislab,96,96,0.42534722,0.51070602,0.45659722,1,0.84375,0.22105263,0.12820513,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aegislab,96,96,0.42534722,0.52430556,0.47569444,1,0.88541667,0.21052632,0.1025641,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aegislab,96,96,0.29340278,0.41435185,0.41493056,1,0.53125,0.16842105,0.1025641,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gv,aegislab,96,96,0.33506944,0.46209491,0.46875,1,0.59375,0.22105263,0.11538462,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lt-Gt,aegislab,96,96,0.26388889,0.47048611,0.45138889,1,0.60416667,0.073684211,0.076923077,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lt-Gv,aegislab,96,96,0.28645833,0.50810185,0.48263889,1,0.6875,0.063157895,0.064102564,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lv-Gt,aegislab,96,96,0.13715278,0.34722222,0.35243056,1,0.35416667,0,0.012820513,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lv-Gv,aegislab,96,96,0.16493056,0.40625,0.41319444,1,0.40625,0.010526316,0.038461538,,,,,,
typed_two_stage,gemma-4-26b-a4b,P,aegislab,96,96,0.32118056,0.36834491,0.29340278,1,0.77083333,0.073684211,0.025641026,,,,,,
typed_two_stage,gemma-4-26b-a4b,V,aegislab,96,96,0.17534722,0.36574074,0.37847222,1,0.36458333,0.042105263,0.08974359,,,,,,
typed_two_stage,gemma-4-26b-a4b,H,aiops2022,100,100,0.595,0.64805556,0.64333333,1,0.76,0.52631579,0.047619048,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lt-Gt,aiops2022,100,100,0.60333333,0.65138889,0.625,1,0.85,0.41052632,0.14285714,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2022,100,100,0.58166667,0.6275,0.585,1,0.86,0.36842105,0.047619048,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,100,100,0.525,0.60777778,0.62,1,0.6,0.51578947,0,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2022,100,100,0.565,0.64388889,0.65,1,0.68,0.51578947,0.095238095,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2022,100,100,0.375,0.49277778,0.47666667,1,0.61,0.16842105,0.095238095,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aiops2022,100,100,0.38,0.49944444,0.47666667,1,0.63,0.15789474,0.095238095,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aiops2022,100,100,0.205,0.41333333,0.42333333,1,0.38,0.031578947,0,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aiops2022,100,100,0.23666667,0.42916667,0.42833333,1,0.44,0.042105263,0.047619048,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gt,aiops2022,100,100,0.50833333,0.55416667,0.53333333,1,0.7,0.36842105,0.047619048,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aiops2022,100,100,0.54,0.58305556,0.55666667,1,0.82,0.33684211,0,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aiops2022,100,100,0.42833333,0.5125,0.545,1,0.45,0.45263158,0.095238095,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gv,aiops2022,100,100,0.53,0.59694444,0.61166667,1,0.64,0.47368421,0.047619048,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lt-Gt,aiops2022,100,100,0.33333333,0.45666667,0.44333333,1,0.54,0.15789474,0.047619048,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lt-Gv,aiops2022,100,100,0.355,0.46333333,0.43666667,1,0.59,0.15789474,0.047619048,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lv-Gt,aiops2022,100,100,0.17333333,0.36611111,0.37666667,1,0.33,0.021052632,0,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lv-Gv,aiops2022,100,100,0.22166667,0.42166667,0.42333333,1,0.41,0.042105263,0,,,,,,
typed_two_stage,gemma-4-26b-a4b,P,aiops2022,100,100,0.46,0.49388889,0.45,1,0.73,0.23157895,0.047619048,,,,,,
typed_two_stage,gemma-4-26b-a4b,V,aiops2022,100,100,0.27666667,0.43472222,0.45333333,1,0.38,0.18947368,0.047619048,,,,,,
typed_two_stage,gemma-4-26b-a4b,H,aiops2025,93,93,0.58781362,0.63978495,0.63799283,1,0.75268817,0.5443038,0.35,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lt-Gt,aiops2025,93,93,0.64336918,0.67712067,0.65949821,0.98924731,0.87096774,0.53164557,0.275,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,aiops2025,93,93,0.70250896,0.7479092,0.72222222,1,0.91397849,0.64556962,0.325,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,93,93,0.48207885,0.58333333,0.55376344,1,0.70967742,0.3164557,0.3,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2025,93,93,0.51612903,0.62903226,0.60752688,1,0.74193548,0.34177215,0.325,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2025,93,93,0.53046595,0.66278375,0.65232975,1,0.76344086,0.40506329,0.075,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aiops2025,93,93,0.53225806,0.67144564,0.66845878,1,0.75268817,0.39240506,0.075,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aiops2025,93,93,0.28494624,0.49611708,0.51075269,1,0.50537634,0.050632911,0.1,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aiops2025,93,93,0.30286738,0.5125448,0.51792115,1,0.52688172,0.050632911,0.075,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gt,aiops2025,93,93,0.55376344,0.59557945,0.58602151,1,0.74193548,0.50632911,0.225,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aiops2025,93,93,0.58781362,0.62305854,0.61111111,1,0.80645161,0.53164557,0.175,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aiops2025,93,93,0.3297491,0.41965352,0.41577061,1,0.48387097,0.24050633,0.275,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gv,aiops2025,93,93,0.40681004,0.49462366,0.47849462,1,0.60215054,0.29113924,0.175,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lt-Gt,aiops2025,93,93,0.41218638,0.53046595,0.54301075,1,0.55913978,0.32911392,0.075,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lt-Gv,aiops2025,93,93,0.43727599,0.54301075,0.55555556,1,0.62365591,0.3164557,0.075,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lv-Gt,aiops2025,93,93,0.21505376,0.38948626,0.40860215,1,0.37634409,0.050632911,0.075,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lv-Gv,aiops2025,93,93,0.25268817,0.42413381,0.43189964,1,0.44086022,0.050632911,0.05,,,,,,
typed_two_stage,gemma-4-26b-a4b,P,aiops2025,93,93,0.39426523,0.42383513,0.42114695,1,0.65591398,0.2278481,0.025,,,,,,
typed_two_stage,gemma-4-26b-a4b,V,aiops2025,93,93,0.27956989,0.43428913,0.4390681,1,0.39784946,0.18987342,0.05,,,,,,
typed_two_stage,gemma-4-26b-a4b,H,all_469,469,469,0.52523099,0.61146648,0.59843639,1,0.7782516,0.43847875,0.23659306,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lt-Gt,all_469,469,469,0.54228856,0.60583985,0.55721393,0.9978678,0.88059701,0.40044743,0.17981073,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,all_469,469,469,0.55401564,0.63663824,0.59808102,1,0.891258,0.41163311,0.20189274,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,all_469,469,469,0.45664534,0.56372897,0.53909026,1,0.72707889,0.32885906,0.19242902,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,all_469,469,469,0.46304193,0.58866382,0.5721393,1,0.73134328,0.34451902,0.17665615,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,all_469,469,469,0.40405117,0.56289979,0.53909026,1,0.72707889,0.20805369,0.15772871,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,all_469,469,469,0.39907605,0.57338308,0.5533049,1,0.71641791,0.1901566,0.16403785,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,all_469,469,469,0.2416489,0.46381189,0.46695096,1,0.50319829,0.033557047,0.11356467,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,all_469,469,469,0.24697939,0.473466,0.47405828,1,0.51599147,0.040268456,0.094637224,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gt,all_469,469,469,0.46730633,0.53482587,0.50852878,0.9978678,0.74840085,0.37136465,0.13564669,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,all_469,469,469,0.49928927,0.57113243,0.54406539,1,0.83795309,0.37807606,0.12302839,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,all_469,469,469,0.32764748,0.44325989,0.45167022,1,0.48614072,0.27516779,0.12933754,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gv,all_469,469,469,0.39658849,0.50722578,0.50639659,1,0.61407249,0.31543624,0.12302839,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lt-Gt,all_469,469,469,0.32054016,0.48187633,0.4811656,1,0.56076759,0.19239374,0.097791798,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lt-Gv,all_469,469,469,0.34328358,0.50675195,0.49502488,1,0.63539446,0.18791946,0.082018927,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lv-Gt,all_469,469,469,0.17235252,0.38284767,0.39196873,1,0.37739872,0.026845638,0.03785489,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lv-Gv,all_469,469,469,0.19296375,0.41494906,0.42146411,1,0.42004264,0.026845638,0.034700315,,,,,,
typed_two_stage,gemma-4-26b-a4b,P,all_469,469,469,0.36993603,0.42087183,0.37633262,0.9978678,0.7249467,0.17225951,0.063091483,,,,,,
typed_two_stage,gemma-4-26b-a4b,V,all_469,469,469,0.2249467,0.40541341,0.41613362,1,0.38379531,0.12751678,0.066246057,,,,,,
typed_two_stage,gemma-4-26b-a4b,H,headline_289,289,289,0.544406,0.62475971,0.60957324,1,0.78200692,0.42750929,0.23021583,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lt-Gt,headline_289,289,289,0.57439446,0.6292772,0.58477509,0.99653979,0.88581315,0.39405204,0.18705036,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,headline_289,289,289,0.58765859,0.6594579,0.62283737,1,0.89619377,0.40892193,0.22302158,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,headline_289,289,289,0.47462514,0.57381776,0.55824683,1,0.68858131,0.34944238,0.20863309,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,headline_289,289,289,0.49423299,0.60678585,0.59746251,1,0.71280277,0.36802974,0.20863309,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,headline_289,289,289,0.42272203,0.56978085,0.5455594,1,0.72318339,0.20817844,0.13669065,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,headline_289,289,289,0.42156863,0.58352557,0.56228374,1,0.72318339,0.18587361,0.14388489,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,headline_289,289,289,0.24452134,0.45991926,0.46885813,1,0.47750865,0.037174721,0.10791367,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,headline_289,289,289,0.25893887,0.47193387,0.47289504,1,0.50519031,0.040892193,0.086330935,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gt,headline_289,289,289,0.49538639,0.55305652,0.52479815,1,0.76124567,0.35687732,0.14388489,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,headline_289,289,289,0.51730104,0.57641292,0.5472895,1,0.83737024,0.34944238,0.10791367,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,headline_289,289,289,0.35178777,0.45001922,0.46020761,1,0.48788927,0.28996283,0.15107914,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gv,headline_289,289,289,0.42560554,0.51922338,0.52133795,1,0.61245675,0.33085502,0.12230216,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lt-Gt,headline_289,289,289,0.33564014,0.48500577,0.47808535,1,0.56747405,0.17843866,0.071942446,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lt-Gv,headline_289,289,289,0.35870819,0.50384468,0.49019608,1,0.63321799,0.17100372,0.064748201,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lv-Gt,headline_289,289,289,0.17474048,0.36735871,0.37889273,1,0.35294118,0.022304833,0.028776978,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lv-Gv,headline_289,289,289,0.21280277,0.41733948,0.42272203,1,0.41868512,0.033457249,0.035971223,,,,,,
typed_two_stage,gemma-4-26b-a4b,P,headline_289,289,289,0.39273356,0.42964245,0.38869666,1,0.71972318,0.17472119,0.028776978,,,,,,
